,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,Mx,Mz,phi,theta,is_strike,pitch_count,plate_-x,pfx_-x,spin_eff,true_spin,bauer_units,swing_miss
114,FF,2021-09-06,92.6,1.66,6.37,"Doolittle, Sean",493329,448281,single,hit_into_play,1,Yuli Gurriel singles on a line drive to left fielder Jake Bauers.   Carlos Correa to 3rd.,R,L,HOU,SEA,X,7.0,line_drive,0,0,2021,0.18,19.080000000000002,-0.75,3.42,,621043.0,,0,6,Bot,96.31,98.29,663728,-6.484692055994309,-134.60893902805873,-5.117770609342316,3.678143684200692,31.45251629254274,-11.980034638127067,3.37,1.53,200.0,87.5,10.0,91.7,2131.0,6.0,632596,54.53,0.554,0.499,0.9,1.0,1.0,0.0,4.0,57,1,4-Seam Fastball,8,2,2,8,Standard,Standard,163,0.003,0.687,2.231264840054628,18.621303434785563,173.0,41.0,1,0-0,0.75,-2.16,0.75,1598.25,23.012958963282937,0
115,FF,2021-09-06,92.1,1.67,6.36,"Doolittle, Sean",621043,448281,double,hit_into_play,7,Carlos Correa doubles (30) on a sharp line drive to left fielder Jake Bauers.,R,L,HOU,SEA,X,7.0,line_drive,0,0,2021,0.32,21.240000000000002,-0.37,1.91,,,,0,6,Bot,42.68,110.22,663728,-5.8437894132333215,-133.67988838133166,-9.208260368144318,5.113563779296803,30.098486439926532,-9.11903284822352,3.55,1.63,213.0,113.3,10.0,91.6,2155.0,6.2,632596,54.3,0.849,0.861,1.25,1.0,1.0,1.0,5.0,56,1,4-Seam Fastball,8,2,2,8,Standard,Standard,167,0.003,0.639,3.9467340396312602,20.716173094476655,169.0,23.0,1,0-0,0.37,-3.84,0.92,1982.6000000000001,23.398479913137894,0
116,FF,2021-09-06,94.1,1.81,6.31,"Doolittle, Sean",670541,448281,strikeout,called_strike,7,Yordan Alvarez called out on strikes.,L,L,HOU,SEA,S,2.0,,2,2,2021,0.3,22.080000000000002,-0.5,2.23,676694.0,514888.0,608324.0,2,5,Bot,,,663728,-6.627723987318042,-136.53916074249247,-8.842155615148698,5.290319747263528,32.22660840022319,-7.372475135402197,3.46,1.68,,,,93.3,2330.0,6.1,632596,54.37,,,0.0,1.0,0.0,0.0,,51,5,4-Seam Fastball,8,2,2,8,Infield shift,Standard,168,-0.005,-0.616,3.7261610606268727,21.74449968098432,170.0,19.0,1,2-2,0.5,-3.5999999999999996,0.95,2213.5,24.760892667375135,0
117,FF,2021-09-06,93.6,1.78,6.39,"Doolittle, Sean",670541,448281,,ball,13,Yordan Alvarez called out on strikes.,L,L,HOU,SEA,B,,,1,2,2021,0.07,20.759999999999998,-1.0,1.27,676694.0,514888.0,608324.0,2,5,Bot,,,663728,-7.241103062653251,-135.65723099733532,-11.10859776856908,2.537852686060965,31.523006708069182,-8.457729591780135,3.46,1.68,,,,92.3,2271.0,5.9,632596,54.62,,,,,,,,51,4,4-Seam Fastball,8,2,2,8,Infield shift,Standard,165,0.0,0.095,0.7850055399602187,20.48095006054769,178.0,35.0,0,1-2,1.0,-0.8400000000000001,0.82,1862.2199999999998,24.262820512820515,0
118,SL,2021-09-06,82.3,1.82,6.25,"Doolittle, Sean",670541,448281,,ball,13,Yordan Alvarez called out on strikes.,L,L,HOU,SEA,B,,,0,2,2021,-0.43,3.3600000000000003,-1.01,0.75,676694.0,514888.0,608324.0,2,5,Bot,,,663728,-5.55860704317162,-119.59037281691772,-6.450306812566474,-3.0826277350328466,23.301158883837854,-28.41750217274042,3.45,1.68,,,,81.9,2269.0,6.1,632596,54.4,,,,,,,,51,3,Slider,8,2,2,8,Infield shift,Standard,224,0.0,0.097,-5.499371428249531,1.71231899630419,253.0,82.0,0,0-2,1.01,5.16,0.14,317.66,27.569866342648847,0
119,CU,2021-09-06,81.3,1.95,6.24,"Doolittle, Sean",670541,448281,,foul,2,Yordan Alvarez called out on strikes.,L,L,HOU,SEA,S,,,0,1,2021,-0.36,5.16,-0.03,3.19,676694.0,514888.0,608324.0,2,5,Bot,,,663728,-3.714246780177034,-118.34815630002208,-1.0514273719247935,-2.7072018730275795,22.707274781642514,-28.126035581767084,3.58,1.68,151.0,65.8,26.0,80.7,2124.0,5.9,632596,54.61,,,,,,,,51,2,Curveball,8,2,2,8,Infield shift,Standard,215,0.0,-0.237,-4.646221662971353,3.589889823446998,232.0,81.0,1,0-1,0.03,4.32,0.16,339.84000000000003,26.125461254612546,0
120,FF,2021-09-06,91.0,1.82,6.33,"Doolittle, Sean",670541,448281,,foul,5,Yordan Alvarez called out on strikes.,L,L,HOU,SEA,S,,,0,0,2021,0.05,21.6,-0.13,2.51,676694.0,514888.0,608324.0,2,5,Bot,,,663728,-4.984770533362187,-132.15386290918656,-7.429258065074596,1.746355732894187,30.612578962338254,-9.705732129487444,3.58,1.68,,,,90.1,2240.0,6.1,632596,54.44,,,,,,,,51,1,4-Seam Fastball,8,2,2,8,Infield shift,Standard,171,0.0,-0.139,0.5894477270308306,21.124604101219248,178.0,29.0,1,0-0,0.13,-0.6000000000000001,0.87,1948.8,24.615384615384617,0
121,FF,2021-09-03,93.8,1.85,6.34,"Doolittle, Sean",656976,448281,out,hit_into_play,3,"Pavin Smith grounds out, first baseman Ty France to pitcher Sean Doolittle.   Josh Rojas to 3rd.    Stuart Fairchild to 2nd.",L,L,ARI,SEA,X,3.0,ground_ball,2,1,2021,0.39,18.240000000000002,0.35,3.3,,668942.0,656413.0,1,7,Bot,154.86,164.1,608596,-4.729117520610255,-136.43522471706072,-5.438904651386155,5.912693900422099,31.01995608391997,-12.210182318624712,3.47,1.59,32.0,92.5,-4.0,93.3,2228.0,6.1,632708,54.41,0.283,0.269,0.0,1.0,0.0,0.0,2.0,59,4,4-Seam Fastball,3,5,5,3,Standard,Standard,168,-0.048,-0.637,4.8932959929288735,17.738998610112624,165.0,44.0,1,2-1,-0.35,-4.68,0.72,1604.1599999999999,23.75266524520256,0
122,FF,2021-09-03,93.8,1.77,6.4,"Doolittle, Sean",656976,448281,,foul,4,"Pavin Smith grounds out, first baseman Ty France to pitcher Sean Doolittle.   Josh Rojas to 3rd.    Stuart Fairchild to 2nd.",L,L,ARI,SEA,S,,,2,0,2021,0.15,19.919999999999998,-0.39,2.83,,668942.0,656413.0,1,7,Bot,,,608596,-5.877400919473735,-136.369402841905,-7.099939969394801,3.18068304580104,31.06318407968413,-10.113800942632414,3.47,1.59,170.0,77.6,70.0,93.3,2319.0,6.1,632708,54.36,,,,,,,,59,3,4-Seam Fastball,3,5,5,3,Standard,Standard,168,0.0,-0.149,1.8216286832557458,19.48071709722119,175.0,41.0,1,2-0,0.39,-1.7999999999999998,0.75,1739.25,24.722814498933904,0
123,CU,2021-09-03,80.4,2.18,6.21,"Doolittle, Sean",656976,448281,,ball,14,"Pavin Smith grounds out, first baseman Ty France to pitcher Sean Doolittle.   Josh Rojas to 3rd.    Stuart Fairchild to 2nd.",L,L,ARI,SEA,B,,,1,0,2021,-0.12,6.0,0.85,1.78,,668942.0,656413.0,1,7,Bot,,,608596,-2.7074245422461174,-117.05091008653002,-4.068705986654653,-0.6426379584701054,21.65953320209247,-27.05054121954682,3.34,1.62,,,,80.2,2330.0,6.1,632708,54.41,,,,,,,,59,2,Curveball,3,5,5,3,Standard,Standard,225,0.0,0.145,-1.5801818084826211,4.364813994534435,200.0,84.0,0,1-0,-0.85,1.44,0.1,233.0,28.980099502487562,0
124,FF,2021-09-03,93.2,1.93,6.37,"Doolittle, Sean",656976,448281,,ball,12,"Pavin Smith grounds out, first baseman Ty France to pitcher Sean Doolittle.   Josh Rojas to 3rd.    Stuart Fairchild to 2nd.",L,L,ARI,SEA,B,,,0,0,2021,0.16,20.4,1.12,3.99,,668942.0,656413.0,1,7,Bot,,,608596,-2.39638623324668,-135.6994814379812,-4.036435360914389,2.4953569244406357,31.4231940260091,-10.584887506106892,3.47,1.53,,,,92.5,2264.0,6.0,632708,54.52,,,,,,,,59,1,4-Seam Fastball,3,5,5,3,Standard,Standard,161,0.0,0.089,1.996562209880044,20.042627664129192,174.0,36.0,0,0-0,-1.12,-1.92,0.81,1833.8400000000001,24.29184549356223,0
125,FF,2021-09-03,92.1,1.72,6.28,"Doolittle, Sean",656413,448281,out,hit_by_pitch,13,Stuart Fairchild hit by pitch.,R,L,ARI,SEA,B,,,1,0,2021,0.2,20.52,-1.79,0.63,,668942.0,,1,7,Bot,,,608596,-9.270213746501728,-133.24414836499034,-12.07447444970482,4.46244922861144,29.989430176075327,-9.289551029251406,3.37,1.53,,,,91.3,2227.0,6.2,632708,54.27,,,0.7,1.0,0.0,0.0,,58,2,4-Seam Fastball,3,5,5,3,Strategic,Standard,163,0.046,0.249,2.3805487083382113,19.902616317241325,173.0,36.0,0,1-0,1.79,-2.4000000000000004,0.81,1803.8700000000001,24.180238870792618,0
126,FF,2021-09-03,89.9,1.71,6.21,"Doolittle, Sean",656413,448281,,ball,14,Stuart Fairchild hit by pitch.,R,L,ARI,SEA,B,,,0,0,2021,0.45,19.44,1.0,-0.71,,,668942.0,1,7,Bot,,,608596,-2.71259416166166,-130.21004653178005,-14.448626628380158,5.697980037147043,27.97458484830849,-10.864832999834976,3.56,1.6,,,,89.2,2163.0,6.2,632708,54.34,,,,,,,,58,1,4-Seam Fastball,3,5,5,3,Standard,Standard,162,0.021,0.046,5.657693366188679,18.557812631827023,163.0,40.0,0,0-0,-1.0,-5.4,0.77,1665.51,24.060066740823135,0
127,FF,2021-09-03,93.0,1.7,6.34,"Doolittle, Sean",656403,448281,out,hit_into_play,4,Drew Ellis flies out to left fielder Dylan Moore.,R,L,ARI,SEA,X,7.0,fly_ball,0,0,2021,0.48,20.52,-0.63,2.58,,,668942.0,0,7,Bot,87.21,66.66,608596,-7.019249164404842,-135.064248043466,-7.55123201435997,7.508063578960325,30.961707571413804,-9.732787906591186,3.49,1.6,341.0,87.1,36.0,92.5,2328.0,6.2,632708,54.29,0.023,0.028,0.0,1.0,0.0,0.0,3.0,57,1,4-Seam Fastball,3,5,5,3,Standard,Standard,164,-0.06,-0.387,6.047696920986167,20.05695684328922,163.0,32.0,1,0-0,0.63,-5.76,0.85,1978.8,25.032258064516128,0
128,FF,2021-09-03,91.9,1.77,6.29,"Doolittle, Sean",668942,448281,single,hit_into_play,4,Josh Rojas singles on a ground ball to center fielder Jarred Kelenic.   Andrew Young scores.,L,L,ARI,SEA,X,8.0,ground_ball,0,0,2021,0.18,20.88,-0.59,2.35,,670370.0,,0,7,Bot,138.48,108.58,608596,-6.370445362400324,-133.3799193353276,-7.815142659486717,3.675697577092621,32.0835663441321,-9.882572772000303,3.41,1.56,121.0,89.0,8.0,91.3,2271.0,6.4,632708,54.14,0.52,0.475,0.9,1.0,1.0,0.0,4.0,56,1,4-Seam Fastball,2,5,5,3,Standard,Standard,168,0.091,0.687,2.2115873474181753,20.179763046045455,174.0,35.0,1,0-0,0.59,-2.16,0.82,1862.2199999999998,24.711643090315558,0
129,FF,2021-08-31,95.3,1.9,6.02,"Doolittle, Sean",676694,448281,out,hit_into_play,8,Jake Meyers lines out to center fielder Jarred Kelenic.,R,L,SEA,HOU,X,8.0,line_drive,0,0,2021,0.63,20.28,-0.06,1.46,,670541.0,663656.0,2,9,Top,114.74,79.01,663728,-6.549780987953534,-138.28674970816394,-10.07221296199084,9.555343906813048,31.920530135192752,-8.390790730706142,3.37,1.53,300.0,96.3,14.0,95.0,2450.0,6.3,632657,54.17,0.874,0.861,0.0,1.0,0.0,0.0,4.0,69,1,4-Seam Fastball,4,0,0,4,Standard,Standard,163,0.01,-0.45,7.844426862457517,19.7222935243633,158.0,31.0,1,0-0,0.06,-7.5600000000000005,0.86,2107.0,25.708289611752363,0
130,FF,2021-08-31,94.8,1.87,6.07,"Doolittle, Sean",663656,448281,single,hit_into_play,4,Kyle Tucker singles on a line drive to left fielder Jose Marmolejos.   Yordan Alvarez to 2nd.,L,L,SEA,HOU,X,7.0,line_drive,0,0,2021,0.49,20.759999999999998,-0.47,2.81,,,670541.0,2,9,Top,70.65,141.14,663728,-7.174525769206229,-137.83979013722677,-6.716869482863861,7.81670623203324,30.16402264687008,-8.819100640661969,3.55,1.63,146.0,67.3,18.0,94.5,2291.0,6.1,632657,54.37,0.566,0.509,0.9,1.0,1.0,0.0,4.0,68,1,4-Seam Fastball,4,0,0,4,Infield shift,Standard,163,-0.007,0.274,6.127376050379445,20.43852979573737,163.0,24.0,1,0-0,0.47,-5.88,0.91,2084.81,24.166666666666668,0
131,FF,2021-08-31,94.8,1.85,6.06,"Doolittle, Sean",608324,448281,strikeout,called_strike,9,Alex Bregman called out on strikes.,R,L,SEA,HOU,S,2.0,,1,2,2021,0.35,21.12,0.4,1.75,,,670541.0,1,9,Top,,,663728,-4.560523235750214,-137.72477994096306,-9.50086072298746,5.491262317395087,30.09382602144141,-7.805964211955509,3.34,1.55,,,,94.5,2356.0,6.1,632657,54.36,,,0.0,1.0,0.0,0.0,,67,4,4-Seam Fastball,4,0,0,4,Standard,Standard,162,0.01,-0.21,4.414834870933481,20.82275458342338,168.0,28.0,1,1-2,-0.4,-4.199999999999999,0.88,2073.28,24.852320675105485,0
132,FF,2021-08-31,95.2,2.02,6.01,"Doolittle, Sean",608324,448281,,ball,12,Alex Bregman called out on strikes.,R,L,SEA,HOU,B,,,0,2,2021,0.53,21.12,0.32,4.12,,,670541.0,1,9,Top,,,663728,-5.651977855609746,-138.5597904720207,-3.2525219947980712,8.116213569736232,31.710885827965857,-9.022083868317257,3.37,1.55,,,,95.1,2296.0,6.3,632657,54.22,,,,,,,,67,3,4-Seam Fastball,4,0,0,4,Standard,Standard,158,0.0,0.022,6.650703380822849,20.698927400576974,162.0,15.0,0,0-2,-0.32,-6.36,0.97,2227.12,24.11764705882353,0
133,FF,2021-08-31,94.5,1.61,6.15,"Doolittle, Sean",608324,448281,,foul,1,Alex Bregman called out on strikes.,R,L,SEA,HOU,S,,,0,1,2021,0.06,23.28,-0.69,2.87,,,670541.0,1,9,Top,,,663728,-6.103503208210605,-137.31342732740745,-7.0491518991068665,2.3410774199399653,34.478359803766466,-6.28007570587347,3.37,1.53,,,,93.3,2336.0,5.9,632657,54.56,,,,,,,,67,2,4-Seam Fastball,4,0,0,4,Standard,Standard,170,0.0,-0.064,0.7650941239499113,23.23840819280053,178.0,,1,0-1,0.69,-0.72,,,24.719576719576718,0
134,FF,2021-08-31,94.4,1.6,6.16,"Doolittle, Sean",608324,448281,,foul,11,Alex Bregman called out on strikes.,R,L,SEA,HOU,S,,,0,0,2021,-0.07,21.36,-1.08,3.05,,,670541.0,1,9,Top,,,663728,-6.783195947459963,-137.20704666501416,-6.311773769918124,0.6283851698184034,31.514210106880952,-8.518792772995777,3.37,1.53,196.0,66.0,31.0,94.0,2361.0,6.2,632657,54.28,,,,,,,,67,1,4-Seam Fastball,4,0,0,4,Standard,Standard,171,0.0,-0.048,-0.9931349501078469,20.967424438695144,183.0,31.0,1,0-0,1.08,0.8400000000000001,0.86,2030.46,25.010593220338983,0
135,FF,2021-08-31,93.7,1.62,6.2,"Doolittle, Sean",493329,448281,out,hit_into_play,12,Yuli Gurriel pops out to third baseman Kyle Seager in foul territory.,R,L,SEA,HOU,X,5.0,popup,0,0,2021,0.34,22.56,0.09,3.8,,,670541.0,0,9,Top,100.78,188.22,663728,-4.679396653639984,-136.32018980760415,-4.595524454224335,5.242160076989044,30.398780187844803,-7.88740428803426,3.37,1.53,70.0,84.7,74.0,93.3,2212.0,6.1,632657,54.42,0.006,0.006,0.0,1.0,0.0,0.0,3.0,66,1,4-Seam Fastball,4,0,0,4,Standard,Standard,169,0.016,-0.387,4.240072394624922,22.381560380246707,169.0,,1,0-0,-0.09,-4.08,,,23.60725720384205,0
136,FF,2021-08-31,92.4,1.76,6.1,"Doolittle, Sean",670541,448281,walk,ball,12,Yordan Alvarez walks.,L,L,SEA,HOU,B,,,3,1,2021,0.37,22.32,0.68,3.58,,,,0,9,Top,,,663728,-3.5355018175900854,-134.51061850559643,-4.631597237793097,5.205230413833516,29.07029891645996,-8.794542819532237,3.4,1.61,,,,92.2,2267.0,6.2,632657,54.34,,,0.7,1.0,0.0,0.0,,65,5,4-Seam Fastball,4,0,0,4,Infield shift,Standard,164,-0.016,0.251,4.592363098018698,21.957893248241625,168.0,,0,3-1,-0.68,-4.4399999999999995,,,24.534632034632033,0
137,FF,2021-08-31,91.5,1.7,6.11,"Doolittle, Sean",670541,448281,,ball,11,Yordan Alvarez walks.,L,L,SEA,HOU,B,,,2,1,2021,0.34,22.68,-1.42,2.72,,,,0,9,Top,,,663728,-8.565577458944269,-132.81416001174335,-6.668844757946655,6.019665577432246,30.66673854081817,-8.537680375520788,3.5,1.7,,,,90.7,2256.0,6.1,632657,54.4,,,,,,,,65,4,4-Seam Fastball,4,0,0,4,Infield shift,Standard,164,0.0,0.113,4.268090231631438,22.364379135100023,169.0,,0,2-1,1.42,-4.08,,,24.65573770491803,0
138,FF,2021-08-31,91.9,1.74,6.15,"Doolittle, Sean",670541,448281,,swinging_strike,2,Yordan Alvarez walks.,L,L,SEA,HOU,S,,,2,0,2021,0.56,20.64,-0.13,3.44,,,,0,9,Top,,,663728,-5.943400586594634,-133.57804886652835,-4.684152227007503,8.078639759812393,30.847976318740223,-10.838291385529262,3.58,1.68,,,,91.3,2245.0,6.1,632657,54.36,,,,,,,,65,3,4-Seam Fastball,4,0,0,4,Infield shift,Standard,167,0.0,-0.067,7.112658272884765,20.175059220994292,161.0,25.0,1,2-0,0.13,-6.720000000000001,0.91,2042.95,24.42872687704026,1
139,FF,2021-08-31,93.4,1.88,6.11,"Doolittle, Sean",670541,448281,,ball,11,Yordan Alvarez walks.,L,L,SEA,HOU,B,,,1,0,2021,0.36,21.6,-0.89,4.26,,,,0,9,Top,,,663728,-7.897945252193896,-135.77044442718372,-2.8955984949226594,6.288364498653484,32.40118560236195,-9.602371152235069,3.51,1.67,,,,92.6,2322.0,6.1,632657,54.41,,,,,,,,65,2,4-Seam Fastball,4,0,0,4,Infield shift,Standard,160,0.0,0.07,4.508685726138297,21.26259372426625,168.0,24.0,0,1-0,0.89,-4.32,0.91,2113.02,24.860813704496785,0
140,FF,2021-08-31,93.0,1.83,6.15,"Doolittle, Sean",670541,448281,,ball,1,Yordan Alvarez walks.,L,L,SEA,HOU,B,,,0,0,2021,0.19,20.759999999999998,-0.82,3.66,,,,0,9,Top,,,663728,-7.173665594401368,-135.20178717146746,-4.335762966350549,4.026449624105655,31.798237926249865,-10.235949478689063,3.58,1.75,,,,92.2,2216.0,6.0,632657,54.49,,,,,,,,65,1,4-Seam Fastball,4,0,0,4,Infield shift,Standard,167,0.0,0.038,2.393882619841328,20.481727909106354,173.0,31.0,0,0-0,0.82,-2.2800000000000002,0.86,1905.76,23.827956989247312,0
141,FF,2021-08-30,96.2,1.92,5.97,"Doolittle, Sean",493329,448281,out,hit_into_play,1,Yuli Gurriel pops out to catcher Tom Murphy in foul territory.,R,L,SEA,HOU,X,2.0,popup,1,2,2021,0.52,19.919999999999998,-0.55,2.91,,,670541.0,2,9,Top,114.57,203.29,608596,-7.706586878611062,-139.86918021064744,-6.262412011927519,8.627214141057982,31.464435953327094,-9.184588490459449,3.37,1.53,27.0,83.0,80.0,95.9,2321.0,6.1,632665,54.36,0.003,0.003,0.0,1.0,0.0,0.0,3.0,74,5,4-Seam Fastball,3,4,4,3,Standard,Standard,153,0.017,-0.156,6.582964245407877,19.580499303997456,161.0,31.0,1,1-2,0.55,-6.24,0.86,1996.06,24.126819126819125,0
142,FF,2021-08-30,96.0,1.83,6.06,"Doolittle, Sean",493329,448281,,foul,2,Yuli Gurriel pops out to catcher Tom Murphy in foul territory.,R,L,SEA,HOU,S,,,1,2,2021,0.46,21.96,-0.04,3.03,,,670541.0,2,9,Top,,,608596,-5.967312623199536,-139.5936704469358,-6.5441807407373584,7.336542286432617,31.90315425790077,-6.957725544152971,3.37,1.53,147.0,73.4,73.0,95.8,2329.0,6.3,632665,54.23,,,,,,,,74,4,4-Seam Fastball,3,4,4,3,Standard,Standard,164,0.0,0.0,5.705498546513371,21.598435728639785,165.0,,1,1-2,0.04,-5.5200000000000005,,,24.260416666666668,0
143,FF,2021-08-30,95.3,1.85,6.02,"Doolittle, Sean",493329,448281,,foul,11,Yuli Gurriel pops out to catcher Tom Murphy in foul territory.,R,L,SEA,HOU,S,,,1,1,2021,0.36,23.28,-1.03,3.43,,,670541.0,2,9,Top,,,608596,-8.361975119223835,-138.40933886600834,-5.484894895812483,6.610314109910742,32.22969513881418,-6.188199528530667,3.37,1.53,227.0,73.0,54.0,94.8,2401.0,6.2,632665,54.32,,,,,,,,74,3,4-Seam Fastball,3,4,4,3,Standard,Standard,161,0.0,-0.059,4.528267230558607,23.083204867609435,169.0,,1,1-1,1.03,-4.32,,,25.194123819517316,0
144,FS,2021-08-30,81.5,1.91,5.88,"Doolittle, Sean",493329,448281,,ball,14,Yuli Gurriel pops out to catcher Tom Murphy in foul territory.,R,L,SEA,HOU,B,,,0,1,2021,0.75,10.68,1.81,2.08,,,670541.0,2,9,Top,,,608596,-1.6784306817722752,-118.68782353921276,-3.683362303844788,7.443446329223437,22.525974093010035,-23.304588806317977,3.25,1.53,,,,81.9,954.0,6.5,632665,53.99,,,,,,,,74,2,Split-Finger,3,4,4,3,Standard,Standard,151,0.0,0.029,9.403186002080098,9.151404135097886,134.0,26.0,0,0-1,-1.81,-9.0,0.9,858.6,11.705521472392638,0
145,FF,2021-08-30,95.3,1.86,6.08,"Doolittle, Sean",493329,448281,,swinging_strike,1,Yuli Gurriel pops out to catcher Tom Murphy in foul territory.,R,L,SEA,HOU,S,,,0,0,2021,0.38,23.88,-0.31,3.25,,,670541.0,2,9,Top,,,608596,-6.509293987043485,-138.5077738120894,-6.236752754283564,6.4046726258921645,32.33393128571789,-5.311188715910556,3.37,1.53,,,,94.7,2412.0,6.1,632665,54.38,,,,,,,,74,1,4-Seam Fastball,3,4,4,3,Standard,Standard,161,0.0,-0.041,4.773756547010144,23.817321383125243,169.0,,1,0-0,0.31,-4.5600000000000005,,,25.309548793284367,1
146,FF,2021-08-30,95.1,1.92,6.07,"Doolittle, Sean",670541,448281,walk,ball,11,Yordan Alvarez walks.,L,L,SEA,HOU,B,,,3,2,2021,0.32,19.200000000000003,-0.49,4.04,,,,2,9,Top,,,608596,-7.023319784113413,-138.31227722964226,-3.237172722989205,5.690401441693408,32.26106049212759,-11.09569497735838,3.48,1.78,,,,94.7,2383.0,6.2,632665,54.34,,,0.7,1.0,0.0,0.0,,73,6,4-Seam Fastball,3,4,4,3,Infield shift,Standard,164,-0.009,0.093,3.96595201124292,18.816022092154263,168.0,43.0,0,3-2,0.49,-3.84,0.73,1739.59,25.05783385909569,0
147,FF,2021-08-30,94.9,1.81,6.1,"Doolittle, Sean",670541,448281,,foul,1,Yordan Alvarez walks.,L,L,SEA,HOU,S,,,3,1,2021,0.41,22.080000000000002,-0.38,3.3,,,,2,9,Top,,,608596,-6.611095001955651,-137.97598643427764,-5.728412141930392,6.745168670154191,31.18627763163485,-7.563017112043322,3.58,1.68,,,,94.4,2364.0,6.1,632665,54.42,,,,,,,,73,5,4-Seam Fastball,3,4,4,3,Infield shift,Standard,161,0.0,-0.027,5.160706091465674,21.881819614701918,167.0,11.0,1,3-1,0.38,-4.92,0.98,2316.72,24.910432033719704,0
148,FF,2021-08-30,94.9,1.78,6.09,"Doolittle, Sean",670541,448281,,ball,13,Yordan Alvarez walks.,L,L,SEA,HOU,B,,,2,1,2021,0.44,21.36,-1.03,1.85,,,,2,9,Top,,,608596,-8.30680423067696,-137.7736343317817,-9.386953847098662,7.401799895379407,30.665402567974844,-7.52378611092061,3.48,1.78,,,,94.7,2332.0,6.3,632665,54.18,,,,,,,,73,4,4-Seam Fastball,3,4,4,3,Infield shift,Standard,161,0.0,0.042,5.380244395427565,20.934052450162614,166.0,22.0,0,2-1,1.03,-5.28,0.93,2168.76,24.57323498419389,0
149,SL,2021-08-30,86.2,2.04,6.01,"Doolittle, Sean",670541,448281,,ball,14,Yordan Alvarez walks.,L,L,SEA,HOU,B,,,1,1,2021,0.13,6.48,0.5,1.3,,,,2,9,Top,,,608596,-3.901427972765151,-125.54928236270744,-6.125621626223122,2.085754486011586,23.196409933388185,-25.463177260415723,3.58,1.85,,,,86.4,2282.0,6.2,632665,54.3,,,,,,,,73,3,Slider,3,4,4,3,Infield shift,Standard,186,0.0,0.02,1.5968475960074324,5.251469415734661,163.0,82.0,0,1-1,-0.5,-1.56,0.14,319.48,26.473317865429234,0
150,FF,2021-08-30,92.9,1.75,6.15,"Doolittle, Sean",670541,448281,,ball,3,Yordan Alvarez walks.,L,L,SEA,HOU,B,,,0,1,2021,0.34,19.200000000000003,0.69,3.01,,,,2,9,Top,,,608596,-3.457015682292891,-135.18048343580884,-5.739992065324817,4.937106543995446,28.89759465129952,-11.45519141675196,3.41,1.71,,,,92.7,2264.0,6.1,632665,54.4,,,,,,,,73,2,4-Seam Fastball,3,4,4,3,Infield shift,Standard,169,0.0,0.014,4.302744727598872,18.806466550310294,167.0,41.0,0,0-1,-0.69,-4.08,0.75,1698.0,24.370290635091497,0
151,FF,2021-08-30,94.2,1.71,6.15,"Doolittle, Sean",670541,448281,,swinging_strike,5,Yordan Alvarez walks.,L,L,SEA,HOU,S,,,0,0,2021,0.22,19.44,0.21,2.98,,,,2,9,Top,,,608596,-4.372490294234793,-137.06514994342132,-6.128793093721175,3.6885753558266896,28.58832810375202,-10.51971871732188,3.58,1.68,,,,94.2,2257.0,6.1,632665,54.36,,,,,,,,73,1,4-Seam Fastball,3,4,4,3,Infield shift,Standard,168,0.0,-0.018,2.736450374543012,19.135362321954254,172.0,40.0,1,0-0,-0.21,-2.64,0.77,1737.89,23.959660297239914,1
152,FF,2021-08-30,96.1,1.86,6.06,"Doolittle, Sean",621043,448281,out,hit_into_play,1,"Carlos Correa grounds out, third baseman Kyle Seager to first baseman Ty France.",R,L,SEA,HOU,X,5.0,ground_ball,1,2,2021,0.5,18.240000000000002,-0.72,3.64,,,,1,9,Top,98.89,164.94,608596,-7.951751071057035,-139.7099420512896,-4.256176072207621,8.32071853217634,31.53592666335397,-11.4904759514214,3.55,1.63,17.0,85.9,-11.0,95.9,2407.0,6.2,632665,54.27,0.109,0.098,0.0,1.0,0.0,0.0,2.0,72,4,4-Seam Fastball,3,4,4,3,Standard,Standard,163,0.012,-0.114,6.236150247133738,17.79961733310193,161.0,45.0,1,1-2,0.72,-6.0,0.71,1708.97,25.046826222684704,0
