,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,bauer_units,swing_miss
820,FF,2021-05-04,97.3,-2.95,4.72,"Kimbrel, Craig",571970,518886,,ball,11.0,Max Muncy homers (4) on a fly ball to right center field.,R,L,R,CHC,LAD,B,,,0,1,2021,-1.03,14.52,-1.35,2.99,,,,1,7,Top,,,547172,6.683607005222396,-141.65653353697746,-1.954167080549232,-15.312529607968363,30.34544814972767,-15.525479877404956,3.23,1.58,,,,98.2,2323.0,6.6,634321,518886,547172,519203,545121,623520,595879,592178,545350,518792,53.9,,,,,,,,53,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,228.0,0.0,0.021,0,0-1,1.35,12.36,23.874614594039056,0
821,KC,2021-05-04,86.9,-2.85,4.89,"Kimbrel, Craig",571970,518886,,called_strike,8.0,Max Muncy homers (4) on a fly ball to right center field.,R,L,R,CHC,LAD,S,,,0,0,2021,0.94,-6.720000000000001,0.2,1.59,,,,1,7,Top,,,547172,5.408156121176064,-126.49652297960657,-0.630170081407067,9.124534252746468,24.29763022666606,-38.26201596435664,3.26,1.58,,,,87.4,2536.0,6.5,634321,518886,547172,519203,545121,623520,595879,592178,545350,518792,54.02,,,,,,,,53,1,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,55.0,0.0,-0.027,1,0-0,-0.2,-11.28,29.18296892980437,0
822,FF,2021-05-04,97.7,-2.87,4.86,"Kimbrel, Craig",669257,518886,strikeout,called_strike,6.0,Will Smith called out on strikes.,R,R,R,CHC,LAD,S,2.0,,0,2,2021,-0.75,15.36,0.63,2.55,,,,0,7,Top,,,547172,11.184049244944031,-141.82371991628355,-3.649012196005189,-12.700518005255228,33.18549030265061,-14.214756437254268,3.24,1.53,,,,98.0,2350.0,6.6,634321,518886,547172,519203,545121,623520,595879,592178,545350,518792,53.87,,,0.0,1.0,0.0,0.0,,52,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,217.0,0.071,-0.151,1,0-2,-0.63,9.0,24.0532241555783,0
823,KC,2021-05-04,87.1,-2.83,5.01,"Kimbrel, Craig",669257,518886,,swinging_strike,9.0,Will Smith called out on strikes.,R,R,R,CHC,LAD,S,,,0,1,2021,0.89,-1.7999999999999998,0.71,1.62,,,,0,7,Top,,,547172,6.684914150684781,-126.7702914795148,-1.6590978305324733,8.24267801600385,26.074621814768207,-33.63013297406582,3.3,1.5,,,,87.2,2546.0,6.4,634321,518886,547172,519203,545121,623520,595879,592178,545350,518792,54.12,,,,,,,,52,2,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,62.0,0.0,-0.052,1,0-1,-0.71,-10.68,29.230769230769234,1
824,KC,2021-05-04,86.3,-3.08,4.83,"Kimbrel, Craig",669257,518886,,called_strike,5.0,Will Smith called out on strikes.,R,R,R,CHC,LAD,S,,,0,0,2021,1.05,-2.88,-0.18,2.58,,,,0,7,Top,,,547172,4.790334668490091,-125.71336288466055,1.330962774999423,10.230161968156276,24.79484509658525,-35.15725598071305,3.19,1.45,,,,86.9,2558.0,6.6,634321,518886,547172,519203,545121,623520,595879,592178,545350,518792,53.94,,,,,,,,52,1,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,59.0,0.0,-0.038,1,0-0,0.18,-12.600000000000001,29.640787949015063,0
825,KC,2021-05-02,86.3,-2.85,5.03,"Kimbrel, Craig",592206,518886,single,hit_into_play,8.0,Nick Castellanos singles on a line drive to center fielder Kris Bryant.   Jesse Winker scores.,R,R,R,CIN,CHC,X,8.0,line_drive,3,1,2021,0.58,-6.24,0.04,1.81,608385.0,,,0,10,Bot,128.04,96.62,575929,5.732327474372348,-125.72873040898664,-0.4331413925046342,5.154147021227208,23.39373874343758,-37.84941516521446,3.55,1.63,186.0,74.0,15.0,87.1,2375.0,6.5,634298,518886,575929,519203,547172,622110,595879,663538,592178,518792,53.96,0.589,0.53,0.9,1.0,1.0,0.0,4.0,93,5,Knuckle Curve,12,12,12,12,12,13,13,12,Strategic,Strategic,56.0,0.079,0.416,1,3-1,-0.04,-6.959999999999999,27.520278099652376,0
826,FF,2021-05-02,97.0,-3.06,4.8,"Kimbrel, Craig",592206,518886,,ball,14.0,Nick Castellanos singles on a line drive to center fielder Kris Bryant.   Jesse Winker scores.,R,R,R,CIN,CHC,B,,,2,1,2021,-0.95,14.16,0.45,1.57,,608385.0,,0,10,Bot,,,575929,11.61623536697055,-140.86347037842123,-5.871752487065814,-15.126774033284898,28.20572750997072,-15.295815179432456,3.6,1.88,,,,97.9,2405.0,6.6,634298,518886,575929,519203,547172,622110,595879,663538,592178,518792,53.88,,,,,,,,93,4,4-Seam Fastball,12,12,12,12,12,12,12,12,Standard,Standard,225.0,0.114,0.139,0,2-1,-0.45,11.399999999999999,24.79381443298969,0
827,FF,2021-05-02,96.5,-2.89,4.84,"Kimbrel, Craig",592206,518886,,foul,6.0,Nick Castellanos singles on a line drive to center fielder Kris Bryant.   Jesse Winker scores.,R,R,R,CIN,CHC,S,,,2,0,2021,-0.9,14.879999999999999,0.43,2.89,,608385.0,,0,10,Bot,,,575929,10.904205398129132,-140.1448883716651,-2.411603873100919,-14.34381870563146,32.612356253583535,-15.491638723961463,3.55,1.63,257.0,77.6,36.0,96.7,2291.0,6.6,634298,518886,575929,519203,547172,622110,595879,663538,592178,518792,53.93,,,,,,,,93,3,4-Seam Fastball,12,12,12,12,12,12,12,12,Standard,Standard,219.0,0.0,-0.084,1,2-0,-0.43,10.8,23.740932642487046,0
828,KC,2021-05-02,86.8,-2.95,5.03,"Kimbrel, Craig",592206,518886,,ball,14.0,Nick Castellanos singles on a line drive to center fielder Kris Bryant.   Jesse Winker scores.,R,R,R,CIN,CHC,B,,,1,0,2021,0.75,-8.399999999999999,1.23,0.61,,608385.0,,0,10,Bot,,,575929,8.479381957122294,-126.20839194302832,-3.0097689707706525,6.453077170191496,23.914357106972925,-39.27145015357746,3.57,1.63,,,,87.3,2490.0,6.5,634298,518886,575929,519203,547172,622110,595879,663538,592178,518792,54.0,,,,,,,,93,2,Knuckle Curve,12,12,12,12,12,12,12,12,Standard,Standard,47.0,0.0,0.071,0,1-0,-1.23,-9.0,28.686635944700463,0
829,KC,2021-05-02,85.9,-2.96,5.04,"Kimbrel, Craig",592206,518886,,ball,14.0,Nick Castellanos singles on a line drive to center fielder Kris Bryant.   Jesse Winker scores.,R,R,R,CIN,CHC,B,,,0,0,2021,1.05,-4.199999999999999,1.39,0.71,,608385.0,,0,10,Bot,,,575929,8.196667728749457,-125.01682039881928,-3.4313321171381235,9.819249906414738,20.623123322243693,-35.47437155314069,3.56,1.63,,,,86.7,2586.0,6.4,634298,518886,575929,519203,547172,622110,595879,663538,592178,518792,54.11,,,,,,,,93,1,Knuckle Curve,12,12,12,12,12,12,12,12,Standard,Standard,59.0,0.0,0.054,0,0-0,-1.39,-12.600000000000001,30.104772991850986,0
830,FF,2021-05-01,97.0,-2.96,4.86,"Kimbrel, Craig",592206,518886,out,hit_into_play,9.0,"Nick Castellanos grounds out, second baseman Nico Hoerner to first baseman Anthony Rizzo.",R,R,R,CIN,CHC,X,4.0,ground_ball,0,0,2021,-0.97,15.36,0.73,1.86,656546.0,,571466.0,2,9,Bot,132.63,156.38,547172,12.122577318933947,-140.73384131635228,-5.462588571557363,-15.550469931925,29.243343140752525,-13.999101548068964,3.55,1.63,3.0,83.2,-34.0,97.5,2352.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.96,0.06,0.056,0.0,1.0,0.0,0.0,2.0,74,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,221.0,-0.195,-0.473,1,0-0,-0.73,11.64,24.24742268041237,0
831,KC,2021-05-01,85.9,-2.82,5.04,"Kimbrel, Craig",571980,518886,strikeout,called_strike,2.0,Tyler Naquin called out on strikes.,R,L,R,CIN,CHC,S,2.0,,3,2,2021,0.89,-1.44,-0.12,3.19,656546.0,,571466.0,1,9,Bot,,,547172,4.616483503385087,-125.05495839407293,2.0741229682453493,8.46915065122152,23.561149992792203,-34.04115848728023,3.36,1.59,,,,86.1,2494.0,6.3,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.25,,,0.0,1.0,0.0,0.0,,73,7,Knuckle Curve,2,3,2,3,3,2,2,3,Standard,Standard,50.0,-0.252,-0.631,1,3-2,0.12,-10.68,29.033760186263095,0
832,FF,2021-05-01,95.7,-3.03,4.82,"Kimbrel, Craig",571980,518886,,ball,11.0,Tyler Naquin called out on strikes.,R,L,R,CIN,CHC,B,,,2,2,2021,-0.69,14.28,-0.08,4.38,656546.0,,571466.0,1,9,Bot,,,547172,9.355229995625104,-139.10782784542334,1.7807235244456805,-11.00690318712217,30.139679976139103,-17.241236339446875,3.37,1.65,,,,96.1,2249.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.0,,,,,,,,73,6,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,220.0,0.0,0.097,0,2-2,0.08,8.28,23.50052246603971,0
833,FF,2021-05-01,95.2,-2.74,4.77,"Kimbrel, Craig",571980,518886,,foul,7.0,Tyler Naquin called out on strikes.,R,L,R,CIN,CHC,S,,,2,2,2021,-0.85,14.64,-0.42,2.02,656546.0,,571466.0,1,9,Bot,,,547172,8.045644535901058,-138.34991391730418,-4.32546580463571,-12.773968718169824,30.864691885164525,-15.667270445680764,3.47,1.59,227.0,78.3,31.0,95.4,2230.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.04,,,,,,,,73,5,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,228.0,0.0,0.0,1,2-2,0.42,10.2,23.42436974789916,0
834,FF,2021-05-01,95.2,-2.99,4.76,"Kimbrel, Craig",571980,518886,,swinging_strike,1.0,Tyler Naquin called out on strikes.,R,L,R,CIN,CHC,S,,,2,1,2021,-0.93,13.080000000000002,-0.62,3.02,656546.0,,571466.0,1,9,Bot,,,547172,8.30072963010932,-138.43201180245765,-1.3759753158297612,-13.71968662085341,29.97055998492613,-18.004247870615036,3.47,1.59,,,,95.6,2308.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.02,,,,,,,,73,4,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,228.0,0.0,-0.178,1,2-1,0.62,11.16,24.243697478991596,1
835,FF,2021-05-01,97.5,-3.02,4.81,"Kimbrel, Craig",571980,518886,,ball,12.0,Tyler Naquin called out on strikes.,R,L,R,CIN,CHC,B,,,1,1,2021,-0.85,14.04,0.58,3.95,656546.0,,571466.0,1,9,Bot,,,547172,11.649094850483484,-141.65512522736287,0.4737049389481695,-13.96652927802399,29.6202076278163,-16.662707953045597,3.43,1.6,,,,98.1,2404.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.99,,,,,,,,73,3,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,225.0,0.0,0.118,0,1-1,-0.58,10.2,24.656410256410258,0
836,FF,2021-05-01,97.2,-2.85,4.87,"Kimbrel, Craig",571980,518886,,foul,14.0,Tyler Naquin called out on strikes.,R,L,R,CIN,CHC,S,,,1,0,2021,-0.81,14.16,1.31,2.33,656546.0,,571466.0,1,9,Bot,,,547172,13.011599778109044,-140.83194293772803,-3.897060384737064,-13.92187188642587,35.62067365405838,-15.76910502112614,3.47,1.59,102.0,70.9,18.0,96.8,2263.0,6.6,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.92,,,,,,,,73,2,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,222.0,0.0,-0.126,1,1-0,-1.31,9.72,23.281893004115226,0
837,FF,2021-05-01,95.7,-2.85,4.84,"Kimbrel, Craig",571980,518886,,ball,11.0,Tyler Naquin called out on strikes.,R,L,R,CIN,CHC,B,,,0,0,2021,-1.01,15.72,-0.47,3.9,656546.0,,571466.0,1,9,Bot,,,547172,8.612120315446074,-139.10857500122452,0.2206372300516064,-15.139868241754057,32.22462869325715,-15.466693789420502,3.47,1.58,,,,95.9,2261.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.99,,,,,,,,73,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,221.0,0.0,0.06,0,0-0,0.47,12.120000000000001,23.62591431556949,0
838,FF,2021-05-01,96.5,-2.97,4.73,"Kimbrel, Craig",607468,518886,strikeout,called_strike,8.0,Alex Blandino called out on strikes.,R,R,R,CIN,CHC,S,2.0,,3,2,2021,-0.82,15.36,-0.05,1.56,656546.0,,571466.0,0,9,Bot,,,547172,9.675298889486116,-140.06332754927652,-5.744941214303619,-13.055526195001915,33.83303521560845,-14.157078751706464,3.37,1.54,,,,96.6,2279.0,6.6,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.86,,,0.0,1.0,0.0,0.0,,72,6,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,226.0,-0.196,-0.689,1,3-2,0.05,9.84,23.616580310880828,0
839,FF,2021-05-01,96.2,-3.05,4.66,"Kimbrel, Craig",607468,518886,,called_strike,5.0,Alex Blandino called out on strikes.,R,R,R,CIN,CHC,S,,,3,1,2021,-1.07,13.440000000000001,-0.12,2.21,656546.0,,571466.0,0,9,Bot,,,547172,10.201347177801882,-139.7422863377375,-3.4253272960816465,-16.35879158615804,32.080814799248586,-16.860368486150428,3.37,1.59,,,,96.3,2370.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.01,,,,,,,,72,5,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,225.0,0.0,-0.053,1,3-1,0.12,12.84,24.636174636174637,0
840,KC,2021-05-01,88.0,-2.95,4.85,"Kimbrel, Craig",607468,518886,,ball,14.0,Alex Blandino called out on strikes.,R,R,R,CIN,CHC,B,,,2,1,2021,0.57,-5.64,2.27,0.75,656546.0,,571466.0,0,9,Bot,,,547172,11.516173807388595,-127.76613406577276,-2.8675889647053587,3.9972067134939406,25.174470366657367,-37.00190362508571,3.39,1.61,,,,88.4,2565.0,6.6,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.95,,,,,,,,72,4,Knuckle Curve,2,3,2,3,3,2,2,3,Strategic,Standard,57.0,0.0,0.085,0,2-1,-2.27,-6.84,29.147727272727273,0
841,FF,2021-05-01,96.9,-3.07,4.75,"Kimbrel, Craig",607468,518886,,ball,9.0,Alex Blandino called out on strikes.,R,R,R,CIN,CHC,B,,,1,1,2021,-0.84,15.120000000000001,0.65,1.79,656546.0,,571466.0,0,9,Bot,,,547172,11.856727838811656,-140.44820986998147,-5.1852639668746034,-13.958742320200116,35.26129864930955,-14.436003466050412,3.42,1.57,,,,96.5,2339.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.96,,,,,,,,72,3,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,231.0,0.0,0.083,0,1-1,-0.65,10.08,24.138286893704848,0
842,FF,2021-05-01,96.9,-2.84,4.9,"Kimbrel, Craig",607468,518886,,called_strike,6.0,Alex Blandino called out on strikes.,R,R,R,CIN,CHC,S,,,1,0,2021,-0.87,14.04,0.46,2.51,656546.0,,571466.0,0,9,Bot,,,547172,10.851974069714585,-140.63328785931816,-3.481107386680019,-14.076253966104252,32.94723756855622,-15.992521614747028,3.37,1.55,,,,97.0,2315.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.96,,,,,,,,72,2,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,219.0,0.0,-0.044,1,1-0,-0.46,10.44,23.890608875128997,0
843,FF,2021-05-01,96.5,-3.04,4.83,"Kimbrel, Craig",607468,518886,,ball,11.0,Alex Blandino called out on strikes.,R,R,R,CIN,CHC,B,,,0,0,2021,-1.0,14.76,-1.2,3.62,656546.0,,571466.0,0,9,Bot,,,547172,7.1732864663829785,-140.20779658371927,-0.3323669245257858,-14.897953946963591,36.75407287991711,-16.331621769347127,3.49,1.64,,,,96.0,2267.0,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.05,,,,,,,,72,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,228.0,0.0,0.024,0,0-0,1.2,12.0,23.492227979274613,0
844,FF,2021-05-01,95.8,-3.0,4.87,"Kimbrel, Craig",571466,518886,single,hit_into_play,9.0,Tucker Barnhart singles on a ground ball to right fielder Jason Heyward.   Jeff Hoffman to 3rd.,R,L,R,CIN,CHC,X,9.0,ground_ball,1,0,2021,-0.93,15.48,0.35,1.98,,,656546.0,0,9,Bot,207.76,112.5,547172,10.940140666351043,-138.9949770712431,-4.8883742323637565,-14.561646642112692,32.95668886265234,-14.464602613298004,3.32,1.51,140.0,99.4,10.0,95.5,2262.0,6.4,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.08,0.791,0.74,0.9,1.0,1.0,0.0,4.0,71,2,4-Seam Fastball,2,3,2,3,3,2,2,3,Infield shift,Standard,219.0,0.315,0.643,1,1-0,-0.35,11.16,23.61169102296451,0
845,KC,2021-05-01,85.5,-2.81,5.11,"Kimbrel, Craig",571466,518886,,ball,2.0,Tucker Barnhart singles on a ground ball to right fielder Jason Heyward.   Jeff Hoffman to 3rd.,R,L,R,CIN,CHC,B,,,0,0,2021,1.05,-3.7199999999999998,0.06,3.14,,,663886.0,0,9,Bot,,,547172,4.636340104954125,-124.54146474796858,2.2194040687252627,10.136721222271712,23.42082821407549,-36.02230123058686,3.02,1.38,,,,85.8,2559.0,6.3,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.24,,,,,,,,71,1,Knuckle Curve,2,3,2,3,3,2,2,3,Infield shift,Standard,61.0,0.0,0.055,0,0-0,-0.06,-12.600000000000001,29.92982456140351,0
846,FF,2021-05-01,95.4,-3.06,4.76,"Kimbrel, Craig",663886,518886,single,hit_into_play,3.0,Tyler Stephenson singles on a line drive to center fielder Ian Happ.,R,R,R,CIN,CHC,X,8.0,line_drive,0,0,2021,-0.82,13.32,0.31,2.76,,,,0,9,Bot,133.22,91.9,547172,10.744803619782612,-138.55172969475385,-2.0837011560076144,-13.073993542228989,31.8488084165123,-17.6714825979894,3.18,1.5,231.0,106.6,13.0,95.6,2108.0,6.6,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.94,0.817,0.82,0.9,1.0,1.0,0.0,5.0,70,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,231.0,0.134,0.403,1,0-0,-0.31,9.84,22.09643605870021,0
847,FF,2021-04-29,96.7,-2.87,4.84,"Kimbrel, Craig",660670,518886,out,hit_into_play,5.0,Ronald Acuna flies out to right fielder Jason Heyward.,R,R,R,ATL,CHC,X,9.0,fly_ball,1,0,2021,-0.62,13.32,-0.08,2.56,,,467055.0,2,9,Bot,172.85,73.05,575929,8.909348117968095,-140.69693149228303,-3.1296486708989364,-10.061837178297177,27.5926984726518,-16.874399018170585,3.37,1.53,333.0,92.9,26.0,97.9,2360.0,6.7,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.83,0.174,0.242,0.0,1.0,0.0,0.0,3.0,85,2,4-Seam Fastball,3,9,3,9,9,3,3,9,Infield shift,Standard,221.0,0.0,-0.263,1,1-0,0.08,7.4399999999999995,24.40537745604964,0
848,FF,2021-04-29,96.4,-2.89,4.8,"Kimbrel, Craig",660670,518886,,ball,14.0,Ronald Acuna flies out to right fielder Jason Heyward.,R,R,R,ATL,CHC,B,,,0,0,2021,-0.74,13.919999999999998,1.0,2.09,,,467055.0,2,9,Bot,,,575929,12.066073310467369,-139.910790405987,-4.3025373445383375,-12.37140351337959,29.838798158237783,-16.073616492625067,3.47,1.69,,,,96.9,2330.0,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.88,,,,,,,,85,1,4-Seam Fastball,3,9,3,9,9,3,3,9,Infield shift,Standard,225.0,0.0,0.036,0,0-0,-1.0,8.879999999999999,24.1701244813278,0
849,KC,2021-04-29,86.5,-2.82,4.82,"Kimbrel, Craig",467055,518886,strikeout,swinging_strike,14.0,Pablo Sandoval strikes out swinging.   Pablo Sandoval to 1st.  Wild pitch by pitcher Craig Kimbrel.,R,L,R,ATL,CHC,S,,,1,2,2021,0.93,-3.96,1.12,0.4,,,,2,9,Bot,,,575929,7.537653762375381,-125.90421630765886,-3.726743762919643,8.538252679560193,23.540656479631224,-35.203612486241,3.3,1.5,,,,87.3,2607.0,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.9,,,0.7,1.0,0.0,0.0,,84,4,Knuckle Curve,3,9,3,9,9,3,3,9,Strategic,Standard,61.0,0.0,0.167,1,1-2,-1.12,-11.16,30.13872832369942,1
850,FF,2021-04-29,97.0,-2.84,4.83,"Kimbrel, Craig",467055,518886,,foul,3.0,Pablo Sandoval strikes out swinging.   Pablo Sandoval to 1st.  Wild pitch by pitcher Craig Kimbrel.,R,L,R,ATL,CHC,S,,,1,1,2021,-0.79,15.72,0.83,2.87,,,,2,9,Bot,,,575929,11.627085540472644,-140.75382134276623,-2.678990189848994,-13.212952140732115,32.35029842097982,-14.35847057345375,3.3,1.5,171.0,80.1,14.0,96.9,2256.0,6.4,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,54.06,,,,,,,,84,3,4-Seam Fastball,3,9,3,9,9,3,3,9,Strategic,Standard,230.0,0.0,-0.027,1,1-1,-0.83,9.48,23.257731958762886,0
851,FF,2021-04-29,96.3,-2.82,4.76,"Kimbrel, Craig",467055,518886,,swinging_strike,6.0,Pablo Sandoval strikes out swinging.   Pablo Sandoval to 1st.  Wild pitch by pitcher Craig Kimbrel.,R,L,R,ATL,CHC,S,,,1,0,2021,-0.8,13.919999999999998,0.38,2.36,,,,2,9,Bot,,,575929,10.3935375595005,-139.83667133165477,-3.4133480101677645,-12.816896236874092,31.628066104952712,-16.34224507795068,3.3,1.5,,,,97.0,2189.0,6.8,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.68,,,,,,,,84,2,4-Seam Fastball,3,9,3,9,9,3,3,9,Strategic,Standard,228.0,0.0,-0.02,1,1-0,-0.38,9.600000000000001,22.73104880581516,1
852,FF,2021-04-29,97.0,-3.06,4.81,"Kimbrel, Craig",467055,518886,,ball,11.0,Pablo Sandoval strikes out swinging.   Pablo Sandoval to 1st.  Wild pitch by pitcher Craig Kimbrel.,R,L,R,ATL,CHC,B,,,0,0,2021,-0.83,13.559999999999999,-1.1,4.03,,,,2,9,Bot,,,575929,7.167939184711772,-141.1940367172936,0.8455155357209445,-12.68383479620748,31.54131391136685,-17.386112719653944,3.45,1.64,,,,97.5,2283.0,6.5,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,54.01,,,,,,,,84,1,4-Seam Fastball,3,9,3,9,9,3,3,9,Strategic,Standard,232.0,0.0,0.016,0,0-0,1.1,9.959999999999999,23.536082474226806,0
853,FF,2021-04-29,96.7,-2.89,4.68,"Kimbrel, Craig",628338,518886,out,hit_into_play,8.0,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,X,4.0,ground_ball,3,2,2021,-0.55,11.28,0.24,1.64,,,663586.0,0,9,Bot,132.46,139.59,575929,9.696855426681417,-140.55515174584224,-4.756078421458951,-9.451728323572242,30.060975773009048,-18.7739857939565,3.3,1.5,33.0,106.9,-2.0,97.9,2182.0,6.9,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.59,0.457,0.418,0.0,1.0,0.0,0.0,4.0,83,6,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,226.0,-0.007,-0.617,1,3-2,-0.24,6.6000000000000005,22.564632885211996,0
854,FF,2021-04-29,97.4,-2.86,4.67,"Kimbrel, Craig",628338,518886,,called_strike,9.0,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,S,,,3,1,2021,-0.79,13.32,0.75,1.8,,,663586.0,0,9,Bot,,,575929,11.543083055904315,-141.41945192984485,-4.796398593728501,-13.06917763454481,28.823875634527603,-16.244210951946705,3.25,1.64,,,,98.2,2304.0,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.89,,,,,,,,83,5,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,230.0,0.0,-0.134,1,3-1,-0.75,9.48,23.655030800821354,0
855,FF,2021-04-29,95.9,-3.1,4.72,"Kimbrel, Craig",628338,518886,,called_strike,13.0,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,S,,,3,0,2021,-0.64,13.200000000000001,-0.86,2.14,,,663586.0,0,9,Bot,,,575929,7.397785273426521,-139.63405837684354,-3.805409546342271,-9.864751654305833,27.271150562019734,-16.999440863754913,3.35,1.62,,,,97.0,2240.0,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.91,,,,,,,,83,4,4-Seam Fastball,3,9,3,9,9,3,3,9,Strategic,Standard,223.0,0.0,-0.136,1,3-0,0.86,7.68,23.357664233576642,0
856,FF,2021-04-29,96.4,-2.85,4.73,"Kimbrel, Craig",628338,518886,,ball,14.0,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,B,,,2,0,2021,-0.72,12.24,1.38,2.19,,,663586.0,0,9,Bot,,,575929,12.92908575246459,-139.90103573778072,-3.51242584462491,-12.192390649445963,29.717467520659383,-18.172314166595363,3.31,1.64,,,,97.0,2195.0,6.7,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.83,,,,,,,,83,3,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,230.0,0.0,0.226,0,2-0,-1.38,8.64,22.769709543568464,0
