,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
30,FF,2021-10-01,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper homers (35) on a fly ball to left field.,0,0,0-0,12,1,1,0,1,0,1,99.1,2155.0,235.0,-1.12,13.440000000000001,14.16,-2.11,5.92,97.8,5.7,54.8,-0.09,0.09,3.71,,,,1,5,Top,668721,8.520001663774464,-144.04563040806164,-3.319980616671926,-17.64122981186701,34.550897274423384,-15.239198842559633,3.49,1.6,L,R,99.1,2155.0,235.0,-1.12,13.440000000000001,14.16,-2.11,5.92,97.8,5.7,54.8,-0.09,0.09,3.71,547180,645261,MIA,PHI,Infield shift,Strategic,632271,38,1,4-Seam Fastball,0,3,3,0,0.0,-0.027,2021
31,CH,2021-10-01,"Harper, Bryce",107.4,21.0,393.0,159.92,42.91,0.846,1.323,1.25,1.0,1.0,1.0,6.0,X,8.0,line_drive,double,hit_into_play,Bryce Harper doubles (41) on a sharp line drive to center fielder Magneuris Sierra.   Ranger Suarez scores.    Odubel Herrera to 3rd.,0,0,0-0,5,1,0,0,1,0,0,93.0,1973.0,241.0,-1.4,16.799999999999997,3.12,-2.22,5.97,92.3,6.1,54.42,-0.04,0.04,2.37,,624133.0,546318.0,1,3,Top,668721,8.80706159160844,-135.0703979209006,-3.964124933671888,-19.146872143203232,31.0619907562034,-28.27769849874632,3.49,1.6,L,R,93.0,1973.0,241.0,-1.4,16.799999999999997,3.12,-2.22,5.97,92.3,6.1,54.42,-0.04,0.04,2.37,547180,645261,MIA,PHI,Standard,Strategic,632271,21,1,Changeup,0,1,2,0,-0.134,1.47,2021
32,FS,2021-10-01,"Harper, Bryce",101.7,11.0,213.0,93.5,76.75,0.871,0.842,0.9,1.0,1.0,0.0,4.0,X,7.0,line_drive,single,hit_into_play,"Bryce Harper singles on a sharp line drive to left fielder Lewis Brinson.  Bryce Harper out at 2nd on the throw, left fielder Lewis Brinson to second baseman Deven Marrero.",2,2,2-2,8,1,0,0,0,0,0,80.9,827.0,237.0,-0.27,3.24,1.56,-1.49,6.85,79.3,5.6,54.93,0.25,-0.25,1.9,,,,2,9,Top,668721,3.234370064400061,-117.68233537469538,-4.493240714745507,-3.228374763441812,25.97001532167515,-30.21056142350737,3.49,1.6,L,R,80.9,827.0,237.0,-0.27,3.24,1.56,-1.49,6.85,79.3,5.6,54.93,0.25,-0.25,1.9,547180,543258,MIA,PHI,Infield shift,Standard,632271,70,6,Split-Finger,0,5,5,0,0.001,0.134,2021
33,FF,2021-10-01,"Harper, Bryce",75.1,12.0,84.0,,,,,,,,,,S,,,,foul,"Bryce Harper singles on a sharp line drive to left fielder Lewis Brinson.  Bryce Harper out at 2nd on the throw, left fielder Lewis Brinson to second baseman Deven Marrero.",2,2,2-2,11,1,0,0,0,0,0,88.5,2040.0,208.0,-0.26,3.12,19.32,-1.6,6.81,84.3,4.0,56.54,0.26,-0.26,3.75,,,,2,9,Top,668721,3.637640584502478,-128.66812774921203,-4.482523629773283,-3.7054456623178105,30.947050624969773,-13.635165133989682,3.49,1.6,L,R,88.5,2040.0,208.0,-0.26,3.12,19.32,-1.6,6.81,84.3,4.0,56.54,0.26,-0.26,3.75,547180,543258,MIA,PHI,Infield shift,Standard,632271,70,5,4-Seam Fastball,0,5,5,0,0.0,0.0,2021
34,FS,2021-10-01,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,"Bryce Harper singles on a sharp line drive to left fielder Lewis Brinson.  Bryce Harper out at 2nd on the throw, left fielder Lewis Brinson to second baseman Deven Marrero.",2,1,2-1,14,1,1,0,0,0,1,80.6,1390.0,228.0,-0.27,3.24,6.959999999999999,-1.38,6.79,78.3,5.3,55.18,-0.97,0.97,1.89,,,,2,9,Top,668721,5.615949239495361,-116.99131452295757,-5.065662964794908,-3.754043844778612,26.96093873122176,-26.03842245039745,3.49,1.6,L,R,80.6,1390.0,228.0,-0.27,3.24,6.959999999999999,-1.38,6.79,78.3,5.3,55.18,-0.97,0.97,1.89,547180,543258,MIA,PHI,Infield shift,Standard,632271,70,4,Split-Finger,0,5,5,0,0.0,-0.028,2021
35,FS,2021-10-01,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper singles on a sharp line drive to left fielder Lewis Brinson.  Bryce Harper out at 2nd on the throw, left fielder Lewis Brinson to second baseman Deven Marrero.",1,1,1-1,14,0,0,0,0,0,0,81.4,806.0,243.0,-0.83,9.959999999999999,1.08,-1.53,6.8,79.0,5.2,55.28,-0.56,0.56,-0.57,,,,2,9,Top,668721,6.122108065299418,-117.97601450797984,-9.753203994875983,-9.006871917362847,26.051322805699325,-29.382863152509408,3.46,1.75,L,R,81.4,806.0,243.0,-0.83,9.959999999999999,1.08,-1.53,6.8,79.0,5.2,55.28,-0.56,0.56,-0.57,547180,543258,MIA,PHI,Infield shift,Standard,632271,70,3,Split-Finger,0,5,5,0,0.0,0.02,2021
36,FF,2021-10-01,"Harper, Bryce",,,,,,,,,,,,,S,,,,called_strike,"Bryce Harper singles on a sharp line drive to left fielder Lewis Brinson.  Bryce Harper out at 2nd on the throw, left fielder Lewis Brinson to second baseman Deven Marrero.",1,0,1-0,1,1,0,0,0,1,0,88.4,2056.0,216.0,-0.7,8.399999999999999,18.96,-1.53,6.72,86.8,5.5,54.96,0.31,-0.31,3.54,,,,2,9,Top,668721,4.3505938556861565,-128.55951575942714,-4.842480617809177,-8.679804247423279,29.248883568119304,-13.918216124942214,3.51,1.71,L,R,88.4,2056.0,216.0,-0.7,8.399999999999999,18.96,-1.53,6.72,86.8,5.5,54.96,0.31,-0.31,3.54,547180,543258,MIA,PHI,Infield shift,Standard,632271,70,2,4-Seam Fastball,0,5,5,0,0.0,-0.02,2021
37,FS,2021-10-01,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper singles on a sharp line drive to left fielder Lewis Brinson.  Bryce Harper out at 2nd on the throw, left fielder Lewis Brinson to second baseman Deven Marrero.",0,0,0-0,14,0,0,0,0,0,0,80.1,1199.0,236.0,-0.74,8.879999999999999,-0.48,-1.57,6.78,77.0,4.1,56.4,-0.1,0.1,1.26,,,,2,9,Top,668721,4.887482160636063,-116.54582544646128,-5.233389755124327,-7.702365526660687,22.063700646507925,-31.77800815412368,3.54,1.77,L,R,80.1,1199.0,236.0,-0.74,8.879999999999999,-0.48,-1.57,6.78,77.0,4.1,56.4,-0.1,0.1,1.26,547180,543258,MIA,PHI,Infield shift,Standard,632271,70,1,Split-Finger,0,5,5,0,0.0,0.016,2021
38,CH,2021-10-01,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,0,2,0-2,13,1,1,0,0,0,1,93.4,2032.0,239.0,-1.52,18.240000000000002,3.5999999999999996,-2.23,6.02,92.6,6.1,54.43,0.13,-0.13,1.14,,,591720.0,1,1,Top,668721,8.7124687071477,-135.5552040838586,-7.378880454992196,-20.68577392749162,31.25950827736984,-26.90022682914336,3.49,1.6,L,R,93.4,2032.0,239.0,-1.52,18.240000000000002,3.5999999999999996,-2.23,6.02,92.6,6.1,54.43,0.13,-0.13,1.14,547180,645261,MIA,PHI,Infield shift,Strategic,632271,3,3,Changeup,0,0,0,0,0.028,-0.189,2021
39,FF,2021-10-01,"Harper, Bryce",82.7,47.0,248.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,0,1,0-1,3,1,0,0,0,0,0,98.2,2014.0,231.0,-0.97,11.64,14.52,-2.24,6.06,96.9,5.7,54.83,-0.39,0.39,2.95,,,591720.0,1,1,Top,668721,9.22653958625564,-142.68402375145513,-5.667252467659859,-15.358519047264672,33.613261744536715,-14.51048128696392,3.49,1.6,L,R,98.2,2014.0,231.0,-0.97,11.64,14.52,-2.24,6.06,96.9,5.7,54.83,-0.39,0.39,2.95,547180,645261,MIA,PHI,Infield shift,Standard,632271,3,2,4-Seam Fastball,0,0,0,0,0.0,-0.064,2021
40,SL,2021-10-01,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,1,2,1-2,14,1,1,0,0,0,1,87.5,2460.0,99.0,0.6,-7.199999999999999,-1.08,-2.29,5.92,87.5,6.3,54.17,-0.66,0.66,0.83,,,,1,7,Top,668721,5.857253402455142,-127.19796213663282,-5.943332605038783,5.359144322487413,26.09032632180573,-32.08445111615532,3.49,1.6,L,R,87.5,2460.0,99.0,0.6,-7.199999999999999,-1.08,-2.29,5.92,87.5,6.3,54.17,-0.66,0.66,0.83,547180,647315,MIA,PHI,Infield shift,Standard,632271,54,4,Slider,0,4,4,0,0.003,-0.114,2021
41,FF,2021-10-01,"Harper, Bryce",80.5,61.0,216.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,0,0,0-0,3,1,0,0,1,0,0,98.2,2218.0,233.0,-1.15,13.799999999999999,16.200000000000003,-2.28,6.07,96.9,6.0,54.55,-0.32,0.32,3.2,,,591720.0,1,1,Top,668721,9.627545884429118,-142.46561253759663,-5.275943028405213,-18.04067437506089,36.21141074665912,-12.812730897570642,3.49,1.6,L,R,98.2,2218.0,233.0,-1.15,13.799999999999999,16.200000000000003,-2.28,6.07,96.9,6.0,54.55,-0.32,0.32,3.2,547180,645261,MIA,PHI,Infield shift,Standard,632271,3,1,4-Seam Fastball,0,0,0,0,0.0,-0.048,2021
42,SI,2021-10-01,"Harper, Bryce",90.2,-8.0,11.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,1,1,1-1,8,1,0,0,0,0,0,96.1,2108.0,220.0,-1.49,17.88,2.88,-2.26,5.85,95.5,6.4,54.11,-0.12,0.12,1.5,,,,1,7,Top,668721,9.667367663650152,-139.39585788362032,-6.376836472420611,-21.65284362955046,35.029607281208754,-27.68158828798808,3.49,1.6,L,R,96.1,2108.0,220.0,-1.49,17.88,2.88,-2.26,5.85,95.5,6.4,54.11,-0.12,0.12,1.5,547180,647315,MIA,PHI,Strategic,Standard,632271,54,3,Sinker,0,4,4,0,0.0,-0.043,2021
43,SI,2021-10-01,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out swinging.,0,1,0-1,14,0,0,0,0,0,0,96.3,2134.0,223.0,-1.47,17.64,2.88,-2.13,5.95,95.4,6.2,54.34,-0.27,0.27,1.54,,,,1,7,Top,668721,9.652586012059649,-139.6923421856387,-6.563763125291386,-21.42961131428941,34.1298280134528,-27.662841075652608,3.47,1.69,L,R,96.3,2134.0,223.0,-1.47,17.64,2.88,-2.13,5.95,95.4,6.2,54.34,-0.27,0.27,1.54,547180,647315,MIA,PHI,Standard,Standard,632271,54,2,Sinker,0,4,4,0,0.0,0.021,2021
44,SL,2021-10-01,"Harper, Bryce",,,,,,,,,,,,,S,,,,called_strike,Bryce Harper strikes out swinging.,0,0,0-0,8,1,0,1,0,1,0,87.8,2446.0,104.0,0.63,-7.5600000000000005,-3.4799999999999995,-2.4,5.86,87.8,6.5,54.04,-0.07,0.07,1.78,,,,1,7,Top,668721,4.689313408838723,-127.72928213907208,-3.1357852266078687,5.819936784368005,27.916098226732093,-34.8862758547497,3.45,1.64,L,R,87.8,2446.0,104.0,0.63,-7.5600000000000005,-3.4799999999999995,-2.4,5.86,87.8,6.5,54.04,-0.07,0.07,1.78,547180,647315,MIA,PHI,Standard,Standard,632271,54,1,Slider,0,4,4,0,0.0,-0.027,2021
45,CH,2021-09-30,"Harper, Bryce",88.6,6.0,101.0,173.9,141.15,0.449,0.41,0.0,1.0,0.0,0.0,4.0,X,5.0,ground_ball,out,hit_into_play,"Bryce Harper grounds out, third baseman Austin Riley to first baseman Freddie Freeman.",1,1,1-1,4,1,0,0,0,0,0,87.0,1427.0,228.0,-0.85,10.2,4.5600000000000005,-1.89,6.14,88.0,6.9,53.61,0.62,-0.62,2.6,,,,1,6,Top,518595,4.84442571067099,-126.58521501816509,-3.123342789704292,-10.11816729429616,25.666431907530804,-27.62529698698381,3.49,1.6,L,R,87.0,1427.0,228.0,-0.85,10.2,4.5600000000000005,-1.89,6.14,88.0,6.9,53.61,0.62,-0.62,2.6,547180,666120,ATL,PHI,Infield shift,Standard,632293,45,3,Changeup,5,0,0,5,0.006,-0.157,2021
46,CH,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds out, third baseman Austin Riley to first baseman Freddie Freeman.",0,1,0-1,13,0,0,0,0,0,0,87.3,1483.0,220.0,-0.81,9.72,10.32,-1.76,6.04,88.6,7.1,53.45,0.1,-0.1,0.16,,,,1,6,Top,518595,5.728520176113097,-126.77677254227387,-9.886343999492812,-9.87200988917821,23.879622300917337,-21.17864011572184,3.48,1.65,L,R,87.3,1483.0,220.0,-0.81,9.72,10.32,-1.76,6.04,88.6,7.1,53.45,0.1,-0.1,0.16,547180,666120,ATL,PHI,Infield shift,Standard,632293,45,2,Changeup,5,0,0,5,0.0,0.021,2021
47,CU,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,"Bryce Harper grounds out, third baseman Austin Riley to first baseman Freddie Freeman.",0,0,0-0,1,1,1,0,1,0,0,78.5,1904.0,39.0,0.18,-2.16,-4.32,-1.77,6.15,78.9,6.5,54.02,0.76,-0.76,3.55,,,,1,6,Top,518595,1.870106643669117,-114.28952798107254,1.8831716020543152,1.2288290156287958,20.722626725918957,-35.92587696951372,3.49,1.6,L,R,78.5,1904.0,39.0,0.18,-2.16,-4.32,-1.77,6.15,78.9,6.5,54.02,0.76,-0.76,3.55,547180,666120,ATL,PHI,Infield shift,Standard,632293,45,1,Curveball,5,0,0,5,0.0,-0.027,2021
48,CU,2021-09-30,"Harper, Bryce",94.6,40.0,321.0,52.4,91.53,0.037,0.058,0.0,1.0,0.0,0.0,3.0,X,7.0,fly_ball,out,hit_into_play,Bryce Harper flies out to left fielder Eddie Rosario.,0,0,0-0,13,1,0,0,1,0,0,81.0,1897.0,29.0,0.11,-1.32,-4.199999999999999,-1.68,6.09,81.9,6.8,53.73,0.11,-0.11,1.38,,,,2,3,Top,518595,3.3330431422679765,-117.98828227566077,-3.26696681786078,0.3735692942533032,21.76914777811593,-35.06113400204285,3.49,1.6,L,R,81.0,1897.0,29.0,0.11,-1.32,-4.199999999999999,-1.68,6.09,81.9,6.8,53.73,0.11,-0.11,1.38,547180,666120,ATL,PHI,Infield shift,Standard,632293,21,1,Curveball,1,0,0,1,0.012,-0.103,2021
49,CH,2021-09-30,"Harper, Bryce",77.6,-13.0,9.0,157.03,149.49,0.069,0.063,0.0,1.0,0.0,0.0,2.0,X,5.0,ground_ball,out,hit_into_play,"Bryce Harper grounds out, third baseman Austin Riley to first baseman Freddie Freeman.",3,2,3-2,7,1,0,0,0,0,0,89.2,1500.0,219.0,-0.76,9.120000000000001,10.92,-1.69,6.16,90.4,7.0,53.47,0.46,-0.46,2.15,,,,2,1,Top,518595,4.693848246206369,-129.72939697152606,-5.815620075718888,-9.518790118733795,27.03592292455464,-20.876605170802694,3.49,1.6,L,R,89.2,1500.0,219.0,-0.76,9.120000000000001,10.92,-1.69,6.16,90.4,7.0,53.47,0.46,-0.46,2.15,547180,666120,ATL,PHI,Infield shift,Standard,632293,3,6,Changeup,0,0,0,0,0.01,-0.134,2021
50,FF,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,"Bryce Harper grounds out, third baseman Austin Riley to first baseman Freddie Freeman.",3,1,3-1,2,1,1,0,0,0,0,95.4,1997.0,205.0,-0.47,5.64,18.6,-1.49,6.17,97.0,7.3,53.18,-0.25,0.25,3.24,,,,2,1,Top,518595,5.747180400003577,-138.77595963002625,-5.6665317826881,-7.383916985162902,32.254432808932,-11.027286070177206,3.49,1.6,L,R,95.4,1997.0,205.0,-0.47,5.64,18.6,-1.49,6.17,97.0,7.3,53.18,-0.25,0.25,3.24,547180,666120,ATL,PHI,Infield shift,Standard,632293,3,5,4-Seam Fastball,0,0,0,0,0.0,-0.027,2021
51,CU,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds out, third baseman Austin Riley to first baseman Freddie Freeman.",2,1,2-1,11,0,0,0,0,0,0,81.1,1957.0,35.0,0.23,-2.7600000000000002,-5.16,-1.67,6.17,81.9,6.8,53.67,0.07,-0.07,4.08,,,,2,1,Top,518595,3.1660380293252928,-117.99678411019748,2.811379465420913,1.53635658829925,22.02509182033313,-36.96007085221215,3.48,1.67,L,R,81.1,1957.0,35.0,0.23,-2.7600000000000002,-5.16,-1.67,6.17,81.9,6.8,53.67,0.07,-0.07,4.08,547180,666120,ATL,PHI,Infield shift,Standard,632293,3,4,Curveball,0,0,0,0,0.0,0.042,2021
52,FF,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds out, third baseman Austin Riley to first baseman Freddie Freeman.",1,1,1-1,11,0,0,0,0,0,0,94.2,2064.0,209.0,-0.65,7.800000000000001,18.12,-1.58,6.16,95.1,6.9,53.61,0.99,-0.99,4.02,,,,2,1,Top,518595,3.015873308177466,-137.139467512689,-3.2240483090641456,-8.888693138915984,31.51520139671447,-12.666585555865016,3.48,1.62,L,R,94.2,2064.0,209.0,-0.65,7.800000000000001,18.12,-1.58,6.16,95.1,6.9,53.61,0.99,-0.99,4.02,547180,666120,ATL,PHI,Infield shift,Standard,632293,3,3,4-Seam Fastball,0,0,0,0,0.0,0.02,2021
53,CU,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,"Bryce Harper grounds out, third baseman Austin Riley to first baseman Freddie Freeman.",1,0,1-0,14,1,1,0,0,0,1,82.0,2050.0,27.0,0.09,-1.08,-7.5600000000000005,-1.73,6.13,82.5,6.8,53.68,-0.13,0.13,0.3,,,,2,1,Top,518595,4.070175753965483,-119.266037980659,-5.414562999274581,0.0190009547045746,24.46969238679504,-37.2541827818906,3.49,1.6,L,R,82.0,2050.0,27.0,0.09,-1.08,-7.5600000000000005,-1.73,6.13,82.5,6.8,53.68,-0.13,0.13,0.3,547180,666120,ATL,PHI,Infield shift,Standard,632293,3,2,Curveball,0,0,0,0,0.0,-0.02,2021
54,CU,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds out, third baseman Austin Riley to first baseman Freddie Freeman.",0,0,0-0,13,0,0,0,0,0,0,82.8,1672.0,42.0,-0.07,0.8400000000000001,-2.64,-1.87,6.15,83.8,6.9,53.59,0.47,-0.47,0.94,,,,2,1,Top,518595,3.3632402563766117,-120.4992999500498,-5.026994347319863,-1.3329409325012913,23.273458006854806,-33.5683922136439,3.48,1.6,L,R,82.8,1672.0,42.0,-0.07,0.8400000000000001,-2.64,-1.87,6.15,83.8,6.9,53.59,0.47,-0.47,0.94,547180,666120,ATL,PHI,Infield shift,Standard,632293,3,1,Curveball,0,0,0,0,0.0,0.016,2021
55,SL,2021-09-30,"Harper, Bryce",88.8,-12.0,8.0,147.88,147.52,0.106,0.095,0.0,1.0,0.0,0.0,2.0,X,4.0,ground_ball,out,hit_into_play,"Bryce Harper grounds out, second baseman Ozzie Albies to first baseman Freddie Freeman.",2,1,2-1,7,1,0,0,0,0,0,87.9,2204.0,41.0,-0.21,2.52,-6.36,-2.47,6.31,88.8,6.8,53.72,0.64,-0.64,1.71,,,,1,8,Top,518595,4.911205158685367,-127.94496304405877,-3.975426920223679,-3.252620242632947,25.754778362696168,-37.44933611965504,3.49,1.6,L,R,87.9,2204.0,41.0,-0.21,2.52,-6.36,-2.47,6.31,88.8,6.8,53.72,0.64,-0.64,1.71,547180,592426,ATL,PHI,Infield shift,Standard,632293,61,4,Slider,5,2,2,5,0.013,-0.195,2021
56,SL,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds out, second baseman Ozzie Albies to first baseman Freddie Freeman.",1,1,1-1,13,0,0,0,0,0,0,87.3,2207.0,47.0,-0.01,0.12,-4.5600000000000005,-2.41,6.28,88.5,6.8,53.72,1.18,-1.18,2.41,,,,1,8,Top,518595,3.016057359949264,-127.26745057536208,-2.431252322272579,-0.6513192807397609,24.56404270514268,-36.07280455979837,3.45,1.55,L,R,87.3,2207.0,47.0,-0.01,0.12,-4.5600000000000005,-2.41,6.28,88.5,6.8,53.72,1.18,-1.18,2.41,547180,592426,ATL,PHI,Infield shift,Standard,632293,61,3,Slider,5,2,2,5,0.0,0.038,2021
57,SL,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,S,,,,called_strike,"Bryce Harper grounds out, second baseman Ozzie Albies to first baseman Freddie Freeman.",1,0,1-0,11,1,0,0,0,0,0,87.4,2111.0,43.0,0.07,-0.8400000000000001,-4.92,-2.69,6.34,87.9,6.5,54.03,0.89,-0.89,3.11,,,,1,8,Top,518595,4.216868805897606,-127.30099237205398,-0.8136422595311659,-0.1233707009223186,25.464842826488976,-36.737321079922665,3.24,1.72,L,R,87.4,2111.0,43.0,0.07,-0.8400000000000001,-4.92,-2.69,6.34,87.9,6.5,54.03,0.89,-0.89,3.11,547180,592426,ATL,PHI,Infield shift,Standard,632293,61,2,Slider,5,2,2,5,0.0,-0.032,2021
58,FF,2021-09-30,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds out, second baseman Ozzie Albies to first baseman Freddie Freeman.",0,0,0-0,11,0,0,0,0,0,0,96.5,2203.0,215.0,-0.5,6.0,17.64,-2.28,6.43,97.5,6.8,53.68,0.93,-0.93,2.59,,,,1,8,Top,518595,4.7613559217453165,-140.3814189536066,-8.092906524333973,-7.611394523939966,30.81865610313364,-11.095743295798528,3.41,1.58,L,R,96.5,2203.0,215.0,-0.5,6.0,17.64,-2.28,6.43,97.5,6.8,53.68,0.93,-0.93,2.59,547180,592426,ATL,PHI,Infield shift,Standard,632293,61,1,4-Seam Fastball,5,2,2,5,0.0,0.026,2021
59,FF,2021-09-29,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,2,2,2-2,13,1,1,0,0,0,1,95.6,2131.0,164.0,-0.17,2.04,13.68,1.24,6.1,96.1,6.6,53.9,1.04,-1.04,1.74,,,,1,6,Top,518595,-5.641450121269297,-138.93856794182142,-8.476683452449379,-0.9347450570131582,30.211641800865767,-15.745495660068707,3.49,1.6,L,L,95.6,2131.0,164.0,-0.17,2.04,13.68,1.24,6.1,96.1,6.6,53.9,1.04,-1.04,1.74,547180,608331,ATL,PHI,Standard,Standard,632306,45,6,4-Seam Fastball,3,2,2,3,0.026,-0.142,2021
60,FF,2021-09-29,"Harper, Bryce",84.1,43.0,277.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,2,2,2-2,8,1,0,0,0,0,0,95.1,2110.0,161.0,0.39,-4.68,11.28,1.3,6.01,96.0,6.7,53.83,0.1,-0.1,1.67,,,,1,6,Top,518595,-4.5633422085647615,-138.30383295321835,-7.911524860926399,5.907292416520449,28.1274960535606,-18.65639132992902,3.49,1.6,L,L,95.1,2110.0,161.0,0.39,-4.68,11.28,1.3,6.01,96.0,6.7,53.83,0.1,-0.1,1.67,547180,608331,ATL,PHI,Standard,Standard,632306,45,5,4-Seam Fastball,3,2,2,3,0.0,0.0,2021
61,FF,2021-09-29,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out swinging.,1,2,1-2,13,0,0,0,0,0,0,94.9,2138.0,163.0,0.36,-4.32,11.040000000000001,1.23,6.03,95.9,6.6,53.9,1.0,-1.0,0.67,,,,1,6,Top,518595,-6.6556509057730135,-137.9476784475846,-10.532728651616267,5.904943080993785,26.163265523699064,-18.452270383443462,3.02,1.51,L,L,94.9,2138.0,163.0,0.36,-4.32,11.040000000000001,1.23,6.03,95.9,6.6,53.9,1.0,-1.0,0.67,547180,608331,ATL,PHI,Standard,Standard,632306,45,4,4-Seam Fastball,3,2,2,3,0.0,0.028,2021
62,CU,2021-09-29,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out swinging.,0,2,0-2,13,0,0,0,0,0,0,74.2,2630.0,335.0,-0.55,6.6000000000000005,-15.96,1.52,6.03,73.9,6.6,53.87,1.22,-1.22,0.13,,,,1,6,Top,518595,-4.66347926528786,-107.83476212816042,-2.328680998275646,-3.2654790071063746,22.59634064925323,-42.11984071132761,2.99,1.51,L,L,74.2,2630.0,335.0,-0.55,6.6000000000000005,-15.96,1.52,6.03,73.9,6.6,53.87,1.22,-1.22,0.13,547180,608331,ATL,PHI,Standard,Standard,632306,45,3,Curveball,3,2,2,3,0.0,0.013,2021
63,CU,2021-09-29,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper strikes out swinging.,0,1,0-1,13,1,1,0,0,0,1,75.1,2677.0,337.0,-0.81,9.72,-16.44,1.6,6.11,74.5,6.3,54.17,0.15,-0.15,0.65,,,,1,6,Top,518595,-2.1900924668017367,-109.22919276382916,-1.594679380537224,-5.96532889482207,22.766082755928675,-42.88877986097077,3.49,1.6,L,L,75.1,2677.0,337.0,-0.81,9.72,-16.44,1.6,6.11,74.5,6.3,54.17,0.15,-0.15,0.65,547180,608331,ATL,PHI,Standard,Standard,632306,45,2,Curveball,3,2,2,3,0.0,-0.035,2021
64,SL,2021-09-29,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper strikes out swinging.,0,0,0-0,13,1,1,0,1,0,1,85.6,2411.0,259.0,-0.36,4.32,1.08,1.82,5.85,86.0,6.4,54.14,0.83,-0.83,1.36,,,,1,6,Top,518595,-5.530828943135065,-124.57914613359326,-4.563000544758672,-2.7567933429597904,22.99819229604056,-30.56661003394509,3.49,1.6,L,L,85.6,2411.0,259.0,-0.36,4.32,1.08,1.82,5.85,86.0,6.4,54.14,0.83,-0.83,1.36,547180,608331,ATL,PHI,Standard,Standard,632306,45,1,Slider,3,2,2,3,0.0,-0.027,2021
65,CU,2021-09-29,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,3,2,3-2,13,1,1,0,0,0,1,74.9,2575.0,330.0,-0.36,4.32,-15.72,1.57,5.97,75.0,6.5,53.96,0.66,-0.66,1.47,,,,2,3,Top,518595,-3.991856644549325,-108.962900521073,0.2877217842482562,-2.091834432479242,20.8412043961702,-42.871190483412256,3.49,1.6,L,L,74.9,2575.0,330.0,-0.36,4.32,-15.72,1.57,5.97,75.0,6.5,53.96,0.66,-0.66,1.47,547180,608331,ATL,PHI,Standard,Standard,632306,23,6,Curveball,2,1,1,2,0.012,-0.134,2021
