,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
426,SL,2021-09-01,"Swanson, Dansby",79.0,-5.0,18.0,,,,,,,,,,S,,,,foul,Dansby Swanson called out on strikes.,1,2,1-2,8,1,0,0,0,0,0,86.0,2285.0,207.0,0.1,-1.2000000000000002,6.36,-3.31,5.7,86.2,6.1,54.44,0.2,-0.2,1.86,,,,1,6,Top,605131,7.149229039309663,-125.22959677220472,-4.032642441474701,-0.1988954804337357,21.413880803928915,-25.94917674070955,3.41,1.56,R,R,86.0,2285.0,207.0,0.1,-1.2000000000000002,6.36,-3.31,5.7,86.2,6.1,54.44,0.2,-0.2,1.86,621020,453286,LAD,ATL,Infield shift,Standard,632656,38,4,Slider,2,0,0,2,0.0,0.0,2021
427,FF,2021-09-01,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson called out on strikes.,0,2,0-2,14,0,0,0,0,0,0,94.8,2347.0,224.0,-0.78,9.36,14.52,-3.18,5.68,94.2,6.2,54.29,-1.05,1.05,1.54,,,,1,6,Top,605131,12.7293400317269,-137.27755695608838,-7.793444207925626,-12.721573229307667,30.48296531104903,-15.23621068185916,3.53,1.56,R,R,94.8,2347.0,224.0,-0.78,9.36,14.52,-3.18,5.68,94.2,6.2,54.29,-1.05,1.05,1.54,621020,453286,LAD,ATL,Infield shift,Standard,632656,38,3,4-Seam Fastball,2,0,0,2,0.0,0.013,2021
428,CH,2021-09-01,"Swanson, Dansby",,,,,,,,,,,,,S,,,,foul,Dansby Swanson called out on strikes.,0,1,0-1,4,1,0,0,0,0,0,84.7,1398.0,247.0,-1.13,13.559999999999999,5.16,-3.42,5.48,84.9,6.2,54.28,0.81,-0.81,2.18,,,,1,6,Top,605131,8.330728219593071,-123.18124210202392,-2.2722339791998287,-13.062707761546008,22.22626208811743,-27.492707514845996,3.41,1.56,R,R,84.7,1398.0,247.0,-1.13,13.559999999999999,5.16,-3.42,5.48,84.9,6.2,54.28,0.81,-0.81,2.18,621020,453286,LAD,ATL,Infield shift,Standard,632656,38,2,Changeup,2,0,0,2,0.0,-0.035,2021
429,SL,2021-09-01,"Swanson, Dansby",,,8.0,,,,,,,,,,S,,,,foul,Dansby Swanson called out on strikes.,0,0,0-0,9,1,0,0,0,0,0,84.6,2306.0,212.0,0.15,-1.7999999999999998,6.84,-3.49,5.48,84.6,6.1,54.45,-0.73,0.73,2.03,,,,1,6,Top,605131,9.474307281892427,-122.97926499936172,-2.868091826603312,-0.0683880726605984,21.268672549782725,-26.013202045070088,3.41,1.56,R,R,84.6,2306.0,212.0,0.15,-1.7999999999999998,6.84,-3.49,5.48,84.6,6.1,54.45,-0.73,0.73,2.03,621020,453286,LAD,ATL,Infield shift,Standard,632656,38,1,Slider,2,0,0,2,0.0,-0.027,2021
430,CH,2021-09-01,"Swanson, Dansby",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,foul,Dansby Swanson strikes out on a foul tip.,0,2,0-2,9,1,0,0,0,0,0,84.5,1434.0,247.0,-1.22,14.64,3.5999999999999996,-3.45,5.49,84.4,6.2,54.27,-0.47,0.47,2.03,,,,0,4,Top,605131,11.501154206502864,-122.55226282081227,-2.299576861694469,-14.466083588269331,22.250561119215902,-28.90688927407413,3.41,1.56,R,R,84.5,1434.0,247.0,-1.22,14.64,3.5999999999999996,-3.45,5.49,84.4,6.2,54.27,-0.47,0.47,2.03,621020,453286,LAD,ATL,Infield shift,Standard,632656,23,3,Changeup,2,0,0,2,0.026,-0.151,2021
431,SL,2021-09-01,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson strikes out on a foul tip.,0,1,0-1,9,1,1,0,0,0,0,85.8,2339.0,221.0,0.33,-3.96,7.4399999999999995,-3.46,5.47,85.7,6.2,54.34,-0.75,0.75,1.51,,,,0,4,Top,605131,9.24659517075511,-124.63910188221722,-4.377753537677922,1.7500147146295488,23.16891655419157,-25.028002226307432,3.41,1.56,R,R,85.8,2339.0,221.0,0.33,-3.96,7.4399999999999995,-3.46,5.47,85.7,6.2,54.34,-0.75,0.75,1.51,621020,453286,LAD,ATL,Infield shift,Standard,632656,23,2,Slider,2,0,0,2,0.0,-0.052,2021
432,FF,2021-09-01,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson strikes out on a foul tip.,0,0,0-0,5,1,0,1,0,1,0,92.4,2355.0,226.0,-1.33,15.96,16.080000000000002,-3.29,5.75,91.8,6.1,54.43,0.05,-0.05,2.4,,,,0,4,Top,605131,11.081366909412012,-134.04610265772754,-5.575164334085202,-18.45972489547293,28.77499740841648,-14.906898287476857,3.36,1.56,R,R,92.4,2355.0,226.0,-1.33,15.96,16.080000000000002,-3.29,5.75,91.8,6.1,54.43,0.05,-0.05,2.4,621020,453286,LAD,ATL,Infield shift,Standard,632656,23,1,4-Seam Fastball,2,0,0,2,0.0,-0.038,2021
433,FF,2021-09-01,"Swanson, Dansby",102.5,29.0,405.0,139.14,35.75,0.737,1.423,2.0,1.0,0.0,3.0,6.0,X,,fly_ball,home_run,hit_into_play,Dansby Swanson homers (26) on a fly ball to center field.,1,2,1-2,3,1,0,0,0,0,0,94.2,2463.0,159.0,0.73,-8.76,20.64,1.19,5.81,94.5,6.3,54.17,-0.44,0.44,3.02,,,,1,8,Top,605131,-3.585590068633019,-137.09631346018517,-5.394532672566436,9.98495095031182,28.956695378595374,-9.418302488298606,3.41,1.56,R,L,94.2,2463.0,159.0,0.73,-8.76,20.64,1.19,5.81,94.5,6.3,54.17,-0.44,0.44,3.02,621020,681911,LAD,ATL,Infield shift,Standard,632656,56,4,4-Seam Fastball,2,2,3,2,-0.277,1.049,2021
434,FF,2021-09-01,"Swanson, Dansby",86.9,54.0,244.0,,,,,,,,,,S,,,,foul,Dansby Swanson homers (26) on a fly ball to center field.,1,1,1-1,3,1,0,0,0,0,0,93.2,2381.0,158.0,0.35,-4.199999999999999,18.96,1.21,5.8,93.1,6.2,54.3,-0.6,0.6,3.52,,,,1,8,Top,605131,-2.3061543593682936,-135.7143384969013,-3.582804223992353,4.7881689367033164,30.01047488070731,-12.030024559534631,3.41,1.56,R,L,93.2,2381.0,158.0,0.35,-4.199999999999999,18.96,1.21,5.8,93.1,6.2,54.3,-0.6,0.6,3.52,621020,681911,LAD,ATL,Infield shift,Standard,632656,56,3,4-Seam Fastball,2,2,2,2,0.0,-0.043,2021
435,CH,2021-09-01,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson homers (26) on a fly ball to center field.,1,0,1-0,9,1,1,0,0,0,0,85.7,1996.0,128.0,1.25,-15.0,11.399999999999999,1.52,5.71,85.8,6.4,54.12,-0.45,0.45,1.57,,,,1,8,Top,605131,-5.076749953010041,-124.66442999428126,-5.432456690037379,14.098951864531864,24.992645456376376,-21.34405166324213,3.41,1.56,R,L,85.7,1996.0,128.0,1.25,-15.0,11.399999999999999,1.52,5.71,85.8,6.4,54.12,-0.45,0.45,1.57,621020,681911,LAD,ATL,Infield shift,Standard,632656,56,2,Changeup,2,2,2,2,0.0,-0.032,2021
436,FF,2021-09-01,"Swanson, Dansby",86.3,53.0,224.0,162.89,118.0,0.023,0.023,0.0,1.0,0.0,0.0,3.0,X,9.0,fly_ball,out,hit_into_play,Dansby Swanson flies out to right fielder Mookie Betts.,1,1,1-1,11,1,0,0,0,0,0,95.1,2472.0,231.0,-0.89,10.68,16.200000000000003,-3.29,5.65,94.6,6.1,54.4,0.95,-0.95,2.58,,,,1,1,Top,605131,8.086499261641261,-138.1569010617077,-5.378139173704196,-13.20563574538409,31.28273974975705,-13.859833971428866,3.41,1.56,R,R,95.1,2472.0,231.0,-0.89,10.68,16.200000000000003,-3.29,5.65,94.6,6.1,54.4,0.95,-0.95,2.58,621020,453286,LAD,ATL,Infield shift,Standard,632656,2,3,4-Seam Fastball,0,0,0,0,0.015,-0.157,2021
437,FF,2021-09-01,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson homers (26) on a fly ball to center field.,0,0,0-0,12,0,0,0,0,0,0,93.3,2344.0,161.0,0.25,-3.0,19.200000000000003,1.21,5.85,93.1,6.2,54.29,-0.96,0.96,4.34,,,,1,8,Top,605131,-1.2011005615488497,-135.9296287473464,-1.6225926488559097,3.3761104179424715,31.17480476300438,-12.285027186263076,3.53,1.56,R,L,93.3,2344.0,161.0,0.25,-3.0,19.200000000000003,1.21,5.85,93.1,6.2,54.29,-0.96,0.96,4.34,621020,681911,LAD,ATL,Infield shift,Standard,632656,56,1,4-Seam Fastball,2,2,2,2,0.0,0.026,2021
438,SL,2021-09-01,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson flies out to right fielder Mookie Betts.,1,0,1-0,14,1,1,0,0,0,1,86.3,2150.0,208.0,0.26,-3.12,3.4799999999999995,-3.41,5.46,86.4,6.1,54.37,-0.98,0.98,0.84,,,,1,1,Top,605131,9.87330239756675,-125.4278358920784,-5.395747195906386,1.0636733514520738,21.877653325763973,-28.27630813318733,3.41,1.56,R,R,86.3,2150.0,208.0,0.26,-3.12,3.4799999999999995,-3.41,5.46,86.4,6.1,54.37,-0.98,0.98,0.84,621020,453286,LAD,ATL,Infield shift,Standard,632656,2,2,Slider,0,0,0,0,0.0,-0.032,2021
439,FF,2021-09-01,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson flies out to right fielder Mookie Betts.,0,0,0-0,14,0,0,0,0,0,0,94.1,2365.0,225.0,-0.75,9.0,15.96,-3.26,5.69,93.6,6.2,54.31,-1.44,1.44,2.5,,,,1,1,Top,605131,13.767568057955812,-136.34054576762563,-5.478722223977506,-12.399201984387398,29.438894496186336,-14.461051548086076,3.48,1.56,R,R,94.1,2365.0,225.0,-0.75,9.0,15.96,-3.26,5.69,93.6,6.2,54.31,-1.44,1.44,2.5,621020,453286,LAD,ATL,Infield shift,Standard,632656,2,1,4-Seam Fastball,0,0,0,0,0.0,0.026,2021
440,FF,2021-08-31,"Swanson, Dansby",73.5,36.0,257.0,141.38,97.86,0.349,0.336,0.0,1.0,0.0,0.0,3.0,X,8.0,fly_ball,out,hit_into_play,Dansby Swanson flies out to center fielder Cody Bellinger.,0,0,0-0,12,1,0,0,1,0,0,94.4,2331.0,196.0,-0.44,5.28,17.64,-0.81,5.73,94.6,6.4,54.11,-1.07,1.07,2.99,,,663586.0,2,6,Top,669257,5.879659573616559,-137.28831266061445,-4.720137211610001,-6.831767107247454,29.77374972748034,-12.77601197660926,3.41,1.56,R,R,94.4,2331.0,196.0,-0.44,5.28,17.64,-0.81,5.73,94.6,6.4,54.11,-1.07,1.07,2.99,621020,621111,LAD,ATL,Infield shift,Standard,632663,43,1,4-Seam Fastball,1,2,2,1,0.026,-0.227,2021
441,SL,2021-08-31,"Swanson, Dansby",81.8,-23.0,4.0,95.84,166.35,0.069,0.071,0.0,1.0,0.0,0.0,2.0,X,5.0,ground_ball,out,hit_into_play,"Dansby Swanson grounds out, third baseman Justin Turner to first baseman Max Muncy.",1,1,1-1,8,1,0,0,0,0,0,84.6,2732.0,72.0,1.32,-15.84,-3.0,-1.06,5.56,84.9,6.6,53.94,-0.02,0.02,1.65,,518595.0,,1,4,Top,669257,-0.1073389960031581,-123.2695888386912,-2.2288580724362284,13.364977275060316,26.14953511101094,-34.503099310918046,3.41,1.56,R,R,84.6,2732.0,72.0,1.32,-15.84,-3.0,-1.06,5.56,84.9,6.6,53.94,-0.02,0.02,1.65,621020,621111,LAD,ATL,Infield shift,Standard,632663,25,3,Slider,0,2,2,0,0.026,-0.283,2021
442,FF,2021-08-31,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,"Dansby Swanson grounds out, third baseman Justin Turner to first baseman Max Muncy.",1,0,1-0,14,1,0,0,0,0,0,94.4,2282.0,195.0,0.0,-0.0,17.64,-0.85,5.76,94.8,6.4,54.13,-1.0,1.0,1.9,,518595.0,,1,4,Top,669257,4.829214969332623,-137.40036548602032,-7.680098236476482,-1.036532463828676,28.207271778735446,-12.020273553703818,3.5,1.7,R,R,94.4,2282.0,195.0,0.0,-0.0,17.64,-0.85,5.76,94.8,6.4,54.13,-1.0,1.0,1.9,621020,621111,LAD,ATL,Infield shift,Standard,632663,25,2,4-Seam Fastball,0,2,2,0,0.0,-0.045,2021
443,SL,2021-08-31,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,"Dansby Swanson grounds out, third baseman Justin Turner to first baseman Max Muncy.",0,0,0-0,14,0,0,0,0,0,0,85.3,2757.0,74.0,1.26,-15.120000000000001,-0.6000000000000001,-1.04,5.49,85.4,6.4,54.08,-1.18,1.18,2.03,,518595.0,,1,4,Top,669257,2.6817696305241894,-124.25514035974396,-1.7192411324263133,12.401557529994609,26.189525658091707,-32.58005955145104,3.43,1.56,R,R,85.3,2757.0,74.0,1.26,-15.120000000000001,-0.6000000000000001,-1.04,5.49,85.4,6.4,54.08,-1.18,1.18,2.03,621020,621111,LAD,ATL,Infield shift,Standard,632663,25,1,Slider,0,2,2,0,0.0,0.032,2021
444,FF,2021-08-31,"Swanson, Dansby",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Dansby Swanson walks.,3,0,3-0,14,0,0,0,0,0,0,94.8,2292.0,199.0,-0.09,1.08,18.0,-0.6,5.72,95.2,6.5,54.05,-1.36,1.36,0.52,,,,2,2,Top,669257,5.327322397560804,-137.66663447295284,-11.284087556694915,-2.2218094624504428,28.50701994041446,-10.81930386205277,3.33,1.56,R,R,94.8,2292.0,199.0,-0.09,1.08,18.0,-0.6,5.72,95.2,6.5,54.05,-1.36,1.36,0.52,621020,621111,LAD,ATL,Infield shift,Standard,632663,9,4,4-Seam Fastball,0,0,0,0,-0.014,0.046,2021
445,SI,2021-08-31,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson walks.,2,0,2-0,13,0,0,0,0,0,0,94.5,2223.0,218.0,-1.3,15.600000000000001,7.800000000000001,-1.35,5.26,94.5,6.2,54.29,1.08,-1.08,1.79,,,,2,2,Top,669257,3.581284370617784,-137.6196442788594,-4.8297447508711135,-17.347347170296928,30.18661378575896,-22.98895287261764,3.44,1.56,R,R,94.5,2223.0,218.0,-1.3,15.600000000000001,7.800000000000001,-1.35,5.26,94.5,6.2,54.29,1.08,-1.08,1.79,621020,621111,LAD,ATL,Infield shift,Standard,632663,9,3,Sinker,0,0,0,0,0.0,0.038,2021
446,SL,2021-08-31,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson walks.,1,0,1-0,14,0,0,0,0,0,0,84.0,2675.0,69.0,1.15,-13.799999999999999,3.0,-0.91,5.57,84.4,6.5,54.04,-1.31,1.31,2.06,,,,2,2,Top,669257,2.8873672788942764,-122.37856139634086,-2.255873169330023,10.971462206819004,23.74338480852119,-29.414215038203352,3.44,1.56,R,R,84.0,2675.0,69.0,1.15,-13.799999999999999,3.0,-0.91,5.57,84.4,6.5,54.04,-1.31,1.31,2.06,621020,621111,LAD,ATL,Infield shift,Standard,632663,9,2,Slider,0,0,0,0,0.0,0.024,2021
447,FF,2021-08-31,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson walks.,0,0,0-0,14,0,0,0,0,0,0,95.9,2329.0,196.0,-0.12,1.44,17.52,-0.6,5.71,96.5,6.6,53.87,-0.77,0.77,0.85,,,,2,2,Top,669257,3.9057594057553375,-139.3141528502675,-10.59420913139332,-2.4704600399818912,30.172124657302064,-10.972264098413705,3.42,1.56,R,R,95.9,2329.0,196.0,-0.12,1.44,17.52,-0.6,5.71,96.5,6.6,53.87,-0.77,0.77,0.85,621020,621111,LAD,ATL,Infield shift,Standard,632663,9,1,4-Seam Fastball,0,0,0,0,0.0,0.016,2021
448,SL,2021-08-31,"Swanson, Dansby",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Dansby Swanson strikes out swinging.,1,2,1-2,13,1,1,0,0,0,1,82.5,2536.0,49.0,0.45,-5.4,-9.84,-1.39,6.41,83.6,6.9,53.64,0.29,-0.29,1.31,,,,2,9,Top,669257,1.6493471845270848,-120.2156409382541,-3.5768186697388704,4.096310738723213,22.20739649444206,-39.73187221794628,3.41,1.56,R,R,82.5,2536.0,49.0,0.45,-5.4,-9.84,-1.39,6.41,83.6,6.9,53.64,0.29,-0.29,1.31,621020,445276,LAD,ATL,Infield shift,Standard,632663,68,4,Slider,3,2,2,3,0.035,-0.073,2021
449,SL,2021-08-31,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson strikes out swinging.,1,1,1-1,13,1,1,0,0,0,1,82.6,2398.0,54.0,0.37,-4.4399999999999995,-6.48,-1.63,6.41,83.9,6.9,53.61,0.17,-0.17,1.35,,,,2,9,Top,669257,2.633147036640524,-120.37000797647688,-4.05988676582899,3.1834077103692424,21.630545054099205,-36.962503794016165,3.41,1.56,R,R,82.6,2398.0,54.0,0.37,-4.4399999999999995,-6.48,-1.63,6.41,83.9,6.9,53.61,0.17,-0.17,1.35,621020,445276,LAD,ATL,Infield shift,Standard,632663,68,3,Slider,3,2,2,3,0.0,-0.027,2021
450,FC,2021-08-31,"Swanson, Dansby",75.5,21.0,148.0,,,,,,,,,,S,,,,foul,Dansby Swanson strikes out swinging.,1,0,1-0,9,1,0,0,0,0,0,94.0,2634.0,167.0,0.7,-8.399999999999999,17.04,-1.53,6.49,95.1,6.9,53.57,-0.52,0.52,1.83,,,,2,9,Top,669257,3.80687387403798,-136.6516771128584,-9.601086571902256,8.032767165090593,29.209327734980903,-12.47371563815515,3.41,1.56,R,R,94.0,2634.0,167.0,0.7,-8.399999999999999,17.04,-1.53,6.49,95.1,6.9,53.57,-0.52,0.52,1.83,621020,445276,LAD,ATL,Infield shift,Standard,632663,68,2,Cutter,3,2,2,3,0.0,-0.02,2021
451,SL,2021-08-31,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson strikes out swinging.,0,0,0-0,11,0,0,0,0,0,0,80.2,2475.0,50.0,0.48,-5.76,-9.600000000000001,-1.54,6.43,81.3,6.7,53.81,1.18,-1.18,3.18,,,,2,9,Top,669257,-0.1134921610506817,-116.97352948841828,0.9470220995173037,4.450942013148232,19.90946712901625,-39.90479631913415,3.48,1.56,R,R,80.2,2475.0,50.0,0.48,-5.76,-9.600000000000001,-1.54,6.43,81.3,6.7,53.81,1.18,-1.18,3.18,621020,445276,LAD,ATL,Infield shift,Standard,632663,68,1,Slider,3,2,2,3,0.0,0.016,2021
452,FF,2021-08-30,"Swanson, Dansby",87.5,41.0,295.0,168.83,88.56,0.003,0.003,0.0,1.0,0.0,0.0,3.0,X,9.0,fly_ball,out,hit_into_play,Dansby Swanson flies out to right fielder Mookie Betts.,1,1,1-1,2,1,0,0,0,0,0,93.5,2446.0,149.0,0.24,-2.88,17.759999999999998,1.61,5.96,92.9,5.8,54.72,-0.01,0.01,2.86,,,663586.0,1,5,Top,669257,-4.613924506930844,-136.16125425567657,-5.507750004026789,3.930241686931353,28.073768224774653,-12.758202905157258,3.41,1.56,R,L,93.5,2446.0,149.0,0.24,-2.88,17.759999999999998,1.61,5.96,92.9,5.8,54.72,-0.01,0.01,2.86,621020,628711,LAD,ATL,Infield shift,Standard,632674,36,3,4-Seam Fastball,5,0,0,5,0.014,-0.301,2021
453,CH,2021-08-30,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson flies out to right fielder Mookie Betts.,0,1,0-1,14,0,0,0,0,0,0,86.7,1824.0,133.0,1.33,-15.96,3.24,1.89,5.72,86.0,5.9,54.63,-1.49,1.49,1.44,,,663586.0,1,5,Top,669257,-3.6442751740470074,-126.20076350961604,-4.565111768873408,15.002024997587045,26.211330572253228,-28.579440029569927,3.57,1.65,R,L,86.7,1824.0,133.0,1.33,-15.96,3.24,1.89,5.72,86.0,5.9,54.63,-1.49,1.49,1.44,621020,628711,LAD,ATL,Infield shift,Standard,632674,36,2,Changeup,5,0,0,5,0.0,0.043,2021
454,CH,2021-08-30,"Swanson, Dansby",83.1,60.0,209.0,,,,,,,,,,S,,,,foul,Dansby Swanson flies out to right fielder Mookie Betts.,0,0,0-0,3,1,0,0,1,0,0,86.9,2061.0,130.0,1.25,-15.0,7.08,1.89,5.83,86.4,5.9,54.57,-0.37,0.37,2.99,,,663586.0,1,5,Top,669257,-6.142280777216002,-126.5067310744111,-1.8401400148851312,14.625618105214253,25.59072494980213,-25.633461982541142,3.41,1.56,R,L,86.9,2061.0,130.0,1.25,-15.0,7.08,1.89,5.83,86.4,5.9,54.57,-0.37,0.37,2.99,621020,628711,LAD,ATL,Infield shift,Standard,632674,36,1,Changeup,5,0,0,5,0.0,-0.048,2021
455,FF,2021-08-30,"Swanson, Dansby",95.5,19.0,281.0,58.71,107.32,0.371,0.423,0.0,1.0,0.0,0.0,4.0,X,7.0,line_drive,out,hit_into_play,Dansby Swanson lines out to left fielder AJ Pollock.,0,1,0-1,4,1,0,0,0,0,0,93.7,2618.0,149.0,0.1,-1.2000000000000002,17.64,1.56,5.98,92.8,5.8,54.75,0.43,-0.43,2.81,,,,2,2,Top,669257,-5.288185993686264,-136.3591787285016,-5.653207600356912,2.3781094095124664,30.0332420357588,-12.762898398860331,3.41,1.56,R,L,93.7,2618.0,149.0,0.1,-1.2000000000000002,17.64,1.56,5.98,92.8,5.8,54.75,0.43,-0.43,2.81,621020,628711,LAD,ATL,Infield shift,Standard,632674,11,2,4-Seam Fastball,1,0,0,1,0.011,-0.085,2021
456,CU,2021-08-30,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson lines out to left fielder AJ Pollock.,0,0,0-0,2,1,0,1,0,1,0,79.8,2919.0,300.0,-1.45,17.4,1.32,1.61,5.99,78.9,5.5,54.95,-0.12,0.12,3.52,,,,2,2,Top,669257,-0.5640624986048217,-116.31453254601516,1.0296444164025012,-13.032125251088738,21.881811589690045,-31.593121100941413,3.49,1.56,R,L,79.8,2919.0,300.0,-1.45,17.4,1.32,1.61,5.99,78.9,5.5,54.95,-0.12,0.12,3.52,621020,628711,LAD,ATL,Infield shift,Standard,632674,11,1,Curveball,1,0,0,1,0.0,-0.018,2021
457,SI,2021-08-30,"Swanson, Dansby",74.3,-1.0,37.0,177.59,128.43,0.14,0.136,0.9,1.0,1.0,0.0,2.0,X,9.0,ground_ball,single,hit_into_play,Dansby Swanson singles on a ground ball to right fielder Chris Taylor.   Travis d'Arnaud to 2nd.,0,0,0-0,11,1,0,0,1,0,0,97.3,2336.0,232.0,-1.51,18.12,6.0,-2.86,6.33,95.8,5.4,55.07,0.97,-0.97,2.77,,,518595.0,1,9,Top,669257,8.38245479390306,-141.4403991262774,-5.092181516153387,-22.183248322569227,31.87078468704025,-24.48169317838882,3.41,1.56,R,R,97.3,2336.0,232.0,-1.51,18.12,6.0,-2.86,6.33,95.8,5.4,55.07,0.97,-0.97,2.77,621020,595014,LAD,ATL,Infield shift,Standard,632674,68,1,Sinker,5,3,3,5,-0.076,0.475,2021
458,SL,2021-08-30,"Swanson, Dansby",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Dansby Swanson strikes out swinging.,0,2,0-2,14,1,1,0,0,0,1,86.2,2248.0,87.0,0.49,-5.88,2.88,-2.34,5.33,87.5,7.1,53.39,-0.68,0.68,1.4,,,,1,7,Top,669257,6.269138880182306,-125.35291361415972,-3.630284123022129,3.9593285636083966,25.13894495653817,-29.115893784320114,3.41,1.56,R,R,86.2,2248.0,87.0,0.49,-5.88,2.88,-2.34,5.33,87.5,7.1,53.39,-0.68,0.68,1.4,621020,641360,LAD,ATL,Infield shift,Standard,632674,52,3,Slider,5,2,2,5,0.014,-0.101,2021
459,SL,2021-08-30,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson strikes out swinging.,0,1,0-1,14,1,1,0,0,0,1,85.1,2248.0,92.0,0.55,-6.6000000000000005,3.96,-2.3,5.46,86.1,6.8,53.72,-0.95,0.95,1.76,,,,1,7,Top,669257,6.592140079840658,-123.82502127074336,-3.095272223845102,4.473129347985315,22.736494035020723,-28.358533391050265,3.41,1.56,R,R,85.1,2248.0,92.0,0.55,-6.6000000000000005,3.96,-2.3,5.46,86.1,6.8,53.72,-0.95,0.95,1.76,621020,641360,LAD,ATL,Infield shift,Standard,632674,52,2,Slider,5,2,2,5,0.0,-0.035,2021
460,SL,2021-08-30,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson strikes out swinging.,0,0,0-0,9,1,1,0,1,0,0,84.1,2204.0,93.0,0.47,-5.64,2.64,-2.37,5.41,85.4,6.9,53.6,-0.39,0.39,1.64,,,,1,7,Top,669257,5.520648933870862,-122.48939425517337,-2.875134416991444,3.788299589135945,22.28410410556304,-29.61886142362532,3.41,1.56,R,R,84.1,2204.0,93.0,0.47,-5.64,2.64,-2.37,5.41,85.4,6.9,53.6,-0.39,0.39,1.64,621020,641360,LAD,ATL,Infield shift,Standard,632674,52,1,Slider,5,2,2,5,0.0,-0.027,2021
461,FF,2021-08-29,"Swanson, Dansby",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,foul,Dansby Swanson strikes out on a foul tip.,1,2,1-2,6,1,0,0,0,0,0,94.0,2095.0,146.0,0.89,-10.68,17.28,0.57,6.11,94.2,6.1,54.37,-0.65,0.65,2.58,,,663586.0,2,7,Bot,592200,-1.7646265738583096,-136.95247561856533,-6.687938523327839,11.664147076230696,27.03571748072813,-12.81163209260878,3.41,1.56,R,L,94.0,2095.0,146.0,0.89,-10.68,17.28,0.57,6.11,94.2,6.1,54.37,-0.65,0.65,2.58,621020,669674,ATL,SF,Standard,Standard,632701,60,5,4-Seam Fastball,7,0,0,7,0.0,-0.155,2021
462,CH,2021-08-29,"Swanson, Dansby",68.1,57.0,173.0,,,,,,,,,,S,,,,foul,Dansby Swanson strikes out on a foul tip.,1,2,1-2,14,1,0,0,0,0,0,81.4,1927.0,128.0,1.09,-13.080000000000002,14.64,0.7,6.18,81.0,6.1,54.38,-0.83,0.83,1.5,,,663586.0,2,7,Bot,592200,-1.7945685319403502,-118.35847600656246,-6.200633807952867,10.605439199822085,23.21632434625089,-19.722926838791054,3.41,1.56,R,L,81.4,1927.0,128.0,1.09,-13.080000000000002,14.64,0.7,6.18,81.0,6.1,54.38,-0.83,0.83,1.5,621020,669674,ATL,SF,Standard,Standard,632701,60,4,Changeup,7,0,0,7,0.0,0.0,2021
